학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
현재완료를 사용할 수 있어요.,I ___ believed that nature holds many secrets.,나는 자연이 많은 비밀을 지니고 있다고 믿어왔어요.,has,have,had,have,2,I ___ traveled to many unique places.,나는 많은 독특한 장소들을 여행해왔어요.,have,had,has,have,1,"A: Have you ever tried the new cafe? B: Yes, I have tried it already. A: Have you ever watched the new play? B: Yes, I have watched it recently.","A: 새로운 카페에 가본 적 있으세요? B: 네, 이미 가봤어요. A: 새로운 연극을 본 적 있으세요? B: 네, 최근에 봤어요."
수동태를 사용할 수 있어요.,The used papers ___ collected by volunteers for recycling.,사용된 종이는 재활용을 위해 자원봉사자들에 의해 모아져요.,is,are,were,are,2,The old clothes ___ donated by neighbors to charity organizations.,오래된 옷들은 이웃들에 의해 자선 단체에 기부되요.,are,is,were,are,1,"A: Who was congratulated for the success? B: He was congratulated by the team. A: Is the package delivered by courier? B: Yes, it is delivered by the service.","A: 성공에 대해 누가 축하 받았어요? B: 그는 팀에 의해 축하 받았어요. A: 소포가 택배에 의해 배달돼요? B: 네, 소포는 서비스에 의해 배달돼요."
목적격 관계대명사를 사용할 수 있어요.,The gift ___ he gave to a friend changed someone's day.,그가 친구에게 준 선물이 누군가의 하루를 바꿨어요.,whom,that,whose,that,2,The meal ___ we shared warmed our hearts.,우리가 함께 나눈 식사가 우리의 마음을 따뜻하게 했어요.,that,when,who,that,1,A: What toy is the one that you play with every day? B: I have a toy that makes me smile. A: Which game is the one that you love to play? B: I enjoy a game that challenges my skills.,A: 당신이 매일 가지고 노는 장난감이 무엇이에요? B: 저는 미소 짓게 하는 장난감을 가지고 있어요. A: 가장 좋아하는 게임이 무엇이에요? B: 저는 제 실력을 시험하는 게임을 즐겨요.
가주어 it 표현을 사용할 수 있어요.,It was ___ to explore a bookshop and sip some coffee.,그것은 서점에서 책을 탐험하고 커피를 마시는 것이 즐거웠어요.,enjoy,enjoyable,enjoying,enjoyable,2,It was ___ to wander along the seaside and listen to the waves.,바닷가를 따라 헤매며 파도 소리를 듣는 것이 멋졌어요.,wonderful,wonders,wonder,wonderful,1,A: Was it enjoyable to try the new restaurant? B: It was delightful to taste exotic dishes. A: Was it relaxing to take a walk in the park? B: It was refreshing to breathe in the fresh air.,A: 새로운 식당을 시도하는 것이 즐거웠어요? B: 이국적인 요리를 맛보는 것이 기뻤어요. A: 공원에서 산책하는 것이 편안했어요? B: 신선한 공기를 마시는 것이 상쾌했어요.
to부정사를 목적격 보어로 가지는 동사를 사용할 수 있어요.,Soo wants his friends ___.,수는 친구들에게 ___ 원해요.,to explore innovative ideas,explore innovative ideas,for explore innovative ideas,to explore innovative ideas,1,John urges his peers ___.,존은 동료들에게 ___ 촉구해요.,embrace digital learning,to embrace digital learning,for embrace digital learning,to embrace digital learning,2,"A: Do you want your classmates to join the study group? B: Yes, I want them to improve their skills. A: Does she urge her siblings to finish their homework? B: Yes, she urges them to review the lessons.","A: 반 친구들이 공부 모임에 참여하도록 원해요? B: 네, 저는 그들이 실력을 향상하도록 원해요. A: 그녀는 동생들이 숙제를 끝내도록 촉구해요? B: 네, 그녀는 그들이 수업 내용을 복습하도록 촉구해요."
which로 시작하는 의문문을 사용할 수 있어요.,___ movie do you watch on weekends?,주말에 어떤 영화를 보세요.,What,Which,Who,Which,2,___ snack did you pick at the party?,파티에서 어떤 간식을 골랐어요.,Which,Where,What,Which,1,A: Which book do you borrow from the library? B: I borrow a fascinating novel. A: Which pen do you use during class? B: I use a blue pen.,A: 도서관에서 어떤 책을 빌려요? B: 저는 흥미로운 소설을 빌려요. A: 수업 중에 어떤 펜을 사용해요? B: 저는 파란 펜을 사용해요.
수동태를 사용할 수 있어요.,It ____ by local artisans.,그것은 지역 장인들에 의해 복원되었어요.,is restored,was restored,restored,was restored,2,The sculpture ____ by dedicated workers.,그 조각상은 헌신적인 노동자들에 의해 보존되었어요.,was preserved,preserved,is preserved,was preserved,1,"A: Was the film reviewed by critics? B: Yes, it was reviewed thoroughly. A: Was the cake baked by the pastry chef? B: Yes, it was baked fresh.","A: 영화는 평론가들에 의해 리뷰되었어요? B: 네, 철저하게 리뷰되었어요. A: 케이크는 제빵사에 의해 구워졌어요? B: 네, 신선하게 구워졌어요."
형식 주어 It를 사용할 수 있어요.,It ___ matters to support your teammates.,팀원을 지지하는 것이 정말 중요해요.,real,really,too,really,2,It is ___ to help each other on the field.,서로 돕는 것이 현장에서 아주 중요해요.,crucial,cruc,crucially,crucial,1,A: Does it rain a lot during summer? B: It really makes a difference in planning my day. A: Is it necessary to update the schedule daily? B: It appears to be essential for productivity.,A: 여름에 비가 많이 오나요? B: 날씨가 제 하루 계획에 정말 영향을 미쳐요. A: 일정을 매일 업데이트하는 것이 필요해요? B: 생산성을 위해 꼭 필요해요.
과거부터 현재를 포함하는 현재완료를 사용할 수 있어요.,Have you ___ the sky change before?,하늘이 변하는 모습을 본 적 있어요.,watch,watched,see,watched,2,I have ___ the forecast already.,저는 이미 일기 예보를 확인했어요.,checked,check,checks,checked,1,A: Have you ever attended the festival? B: I have attended it before. A: Have you ever finished your assignment? B: I have finished it already.,"A: 혹시 축제에 참석해 본 적 있으세요? B: 네, 전에 참석했어요. A: 혹시 과제를 끝내 본 적 있으세요? B: 네, 이미 끝냈어요."
관계대명사를 사용할 수 있어요.,I am a person _____,저는 과일을 먹는 것을 즐기는 사람이에요.,whom enjoys eating fruits,who enjoys eating fruits,who enjoy eating fruits,who enjoys eating fruits,2,She is someone _____,그녀는 매일 조깅하는 것을 선호하는 사람이에요.,who prefers jogging daily,whom prefers jogging daily,who prefer jogging daily,who prefers jogging daily,1,"A: Can you name a person who collects stamps? B: I am a person who collects rare stamps. A: Do you know someone who practices painting daily? B: Yes, she is someone who practices painting daily.","A: 우표를 모으는 사람을 말씀해주실 수 있어요? B: 저는 희귀 우표를 모으는 사람이에요. A: 매일 그림을 그리는 사람을 아세요? B: 네, 그녀는 매일 그림을 그리는 사람이에요."
간접의문문을 사용할 수 있어요.,Do you know ______?,제 삼촌이 어떻게 생계를 꾸렸는지 아세요?,what my uncle earned a living,how my uncle earned a living,where my uncle earned a living,how my uncle earned a living,2,Can you tell ______?,그의 이웃이 어떤 일을 했는지 알려주실 수 있어요?,what his neighbor did for work,why his neighbor did for work,when his neighbor did for work,what his neighbor did for work,1,A: Do you know how the coordinator planned the meeting? B: I believe she arranged everything well. A: Can you tell where the committee gathered? B: I think they met at the town hall.,"A: 제 조정자가 어떻게 회의를 계획했는지 아세요? B: 네, 저는 그녀가 모든 것을 잘 준비했다고 생각해요. A: 혹시 위원회가 어디에서 모였는지 말씀해 주실 수 있어요? B: 저는 그들이 시청에서 모였다고 생각해요."
to부정사의 형용사적 용법을 사용할 수 있어요.,He found an article ___ in the library.,그는 도서관에서 읽을 기사를 찾았어요.,reading,to read,for read,to read,2,They bought a ticket ___ the concert.,그들은 콘서트를 볼 티켓을 샀어요.,to see,seeing,for see,to see,1,A: I spotted a document to review in the office. B: I have a report to write for tomorrow. A: Did you pick a dress to wear for the party? B: I found a jacket to match perfectly.,A: 사무실에서 검토할 문서를 발견했어요? B: 내일 쓸 보고서가 있어요? A: 파티에 입을 드레스를 고르셨어요? B: 완벽하게 어울리는 재킷을 찾았어요?
ask / tell + 목적어 + to부정사를 사용할 수 있어요.,She ____ her friend to paint the old wall.,그녀는 친구에게 오래된 벽을 칠하라고 했어요.,ask,told,tolded,told,2,He ____ his teacher to explain the difficult grammar.,그는 선생님에게 어려운 문법을 설명해 달라고 요청했어요.,asked,asks,asking,asked,1,"A: Did you tell your manager to send the report today? B: Yes, I told him to dispatch it immediately. A: Did you ask your colleague to review the proposal? B: Yes, I asked her to check it thoroughly.","A: 오늘 매니저에게 보고서를 보내라고 했어요? B: 네, 매니저에게 즉시 보내라고 했어요. A: 동료에게 제안을 검토해 달라고 요청했어요? B: 네, 동료에게 꼼꼼히 검토해 달라고 했어요."
수여동사를 사용할 수 있어요.,You can also ___ me your favorite book.,당신도 제게 좋아하는 책을 빌려줄 수 있어요.,borrow,lend,give,lend,2,She can always ___ me kind words.,그녀는 항상 제게 친절한 말을 해줄 수 있어요.,give,gave,gives,give,1,"A: Can you lend me your pen? B: Sure, I can lend you mine. A: Can you give me a hand with this? B: Of course, I can give you some help.","A: 당신의 펜을 빌려줄 수 있어요? B: 네, 제 펜을 빌려줄게요. A: 이것 좀 도와줄 수 있어요? B: 물론, 제가 도와드릴게요."
have to를 사용할 수 있어요.,We ___ try the traditional market food.,우리는 전통 시장 음식을 먹어봐야 해요.,has to,have to,had to,have to,2,You ___ visit a local festival.,당신은 지역 축제를 방문해야 해요.,have to,has to,had to,have to,1,"A: Do we have to finish the project now? B: Yes, we have to submit it by noon. A: Do you have to book the tickets today? B: Yes, you have to reserve them as soon as possible.","A: 지금 프로젝트를 끝내야 해요? B: 네, 우리는 정오까지 제출해야 해요. A: 오늘 티켓을 예약해야 해요? B: 네, 당신은 가능한 빨리 예약해야 해요."
수동태를 사용할 수 있어요.,The project ___ by a young student.,그 프로젝트는 젊은 학생에 의해 만들어졌어요.,created,was created,is created,was created,2,The new idea ___ developed by the team.,새로운 아이디어는 팀에 의해 개발되었어요.,was developed,developed,is developed,was developed,1,"A: Was the painting restored by professionals? B: Yes, it was restored very carefully. A: Was the novel translated by the editor? B: Indeed, it was translated quickly.","A: 그 그림은 전문가들에 의해 복원되었어요? B: 네, 아주 신중하게 복원되었어요. A: 그 소설은 편집자에 의해 번역되었어요? B: 네, 정말 빠르게 번역되었어요."
주격 관계대명사를 사용할 수 있어요.,Biologists ___ were analyzing animal habits designed an experiment.,동물 습관을 분석하던 생물학자들이 실험을 설계했어요.,which,who,whom,who,2,Students ___ were passionate about nature visited the zoo.,자연에 열정을 가진 학생들이 동물원을 방문했어요.,who,whom,which,who,1,A: Who is your favorite artist? B: I admire an artist who creates innovative paintings. A: Who helped improve your skills? B: I have a mentor who always encourages me.,A: 가장 좋아하는 예술가가 누구예요? B: 혁신적인 그림을 그리는 예술가를 존경해요. A: 누가 당신의 실력을 향상시키는 데 도움을 줬어요? B: 저는 항상 격려해 주시는 멘토가 있어요.
목적격 관계대명사를 사용할 수 있어요.,A health routine ___ I follow is morning jogging.,내가 따르는 건강 습관은 아침 조깅이에요.,who,that,when,that,2,A doctor ___ advises healthy eating prepared the meal plan.,건강한 식습관을 조언하는 의사가 식단을 준비했어요.,that,whom,where,that,1,A: What exercise routine do you follow? B: I follow a routine that I enjoy. A: Who created your meal plan? B: A dietician that I trust made it.,A: 어떤 운동 습관을 따르세요? B: 제가 즐기는 습관을 따르고 있어요. A: 식단을 누가 만드셨어요? B: 신뢰하는 영양사가 만드셨어요.
