학년,출판사,교육과정,Lesson,Title,Functions (의사소통기능),Functions (의사소통기능),Structures (언어 형식),Structures (언어 형식),Structures (언어 형식),Functions Material 1,Functions Material 2,"Functions Material 1
수정","Functions Material 2
수정"
중1,천재(이),2015,5,How Far Is It from Here?,"과거의 일 묻고 답하기
A: What did you watch yesterday?
B: I watched a baseball game at the ballpark.","사실적 정보 묻고 답하기
A: How long do Amazon River Dolphins live?
B: They live for about 35 years.","과거 시제∙
Ted came to my house two years ago.","동명사∙
They enjoy baking cookies.",,"[DESCRIPTION]
과거의 일 묻고 답하기: 동사의 과거형을 사용해 과거에 했던 일을 묻고 답하기.

[KEY_EXPRESSION]
A: What did you ()?
B: I () ().

[SUB_EXPRESSION]
A: How did you spend your ()?
B: I () ().

A: What did you do ()?
B: I () ().
# 교과서에서는 what만 중점적으로 다룸, gpt는 where, when 도 나옴","[DESCRIPTION]
사실적 정보 묻고 답하기: 의문사를 사용해 사실적 정보를 묻고 답하기.

[KEY_EXPRESSION]
A: How long do () ()? # 교과서 where do, what do 와 같은 표현도 나옴

[SUB_EXPRESSION]
A: Where can () ()?
A: What’s ()?","[DESCRIPTION]  
과거의 일 묻고 답하기: 동사의 과거형을 사용해 과거에 했던 일을 묻고 답하기.  

[KEY_EXPRESSION]  
A: What did you do yesterday?  
B: I went to the park.  

[KEY_EXPRESSION_KOR]  
A: 어제 뭐 했어?  
B: 나는 공원에 갔어.  

[SUB_EXPRESSION]  
A: How did you spend your ()?  
B: I () ().  

A: What did you do ()?  
B: I () ().  ","[DESCRIPTION]  
사실적 정보 묻고 답하기: 의문사를 사용해 사실적 정보를 묻고 답하기.  

[KEY_EXPRESSION]  
A: How long does it take to get to school?  
B: It takes about 20 minutes.  

[KEY_EXPRESSION_KOR]  
A: 학교까지 가는 데 얼마나 걸려?  
B: 약 20분 걸려.  

[SUB_EXPRESSION]  
A: Where can () ()?  
B: ().  

A: What’s ()?  
B: ().  "
중1,천재(이),2015,6,From Culture to Culture,"의견 묻고 답하기
A: What do you think about our school lunch?
B: It's delicious.","제안하기
A: I like a boy in my class.
B: You should text him.","동사의 목적어로 쓰이는 부정사 to∙
I want to see a scary movie.","조동사 should∙
You should get some rest.",,"[DESCRIPTION]
의견 묻고 답하기: What do you think about ()?와 같은 표현으로 의견을 묻고 답하기.

[KEY_EXPRESSION]
A: What do you think about ()?
B: It’s ().

[SUB_EXPRESSION]
A: How do you feel about ()?
B: I think it’s ().

A: What’s your opinion on ()?
B: In my opinion, it’s ().","[DESCRIPTION]
제안하기: You should ()와 같은 표현으로 제안하거나 조언하기.

[KEY_EXPRESSION]
A: I like ().
B: You should ().

[SUB_EXPRESSION]
A: I want to ().
B: Why don’t you ()?

A: I’m thinking about ().
B: Maybe you could ().
","[DESCRIPTION]  
의견 묻고 답하기: What do you think about ()?와 같은 표현으로 의견을 묻고 답하기.  

[KEY_EXPRESSION]  
A: What do you think about this book?  
B: It’s really interesting.  

[KEY_EXPRESSION_KOR]  
A: 이 책에 대해 어떻게 생각해?  
B: 정말 흥미로워.  

[SUB_EXPRESSION]  
A: How do you feel about ()?  
B: I think it’s ().  

A: What’s your opinion on ()?  
B: In my opinion, it’s ().  
","[DESCRIPTION]  
제안하기: You should ()와 같은 표현으로 제안하거나 조언하기.  

[KEY_EXPRESSION]  
A: I like cooking.  
B: You should try baking.  

[KEY_EXPRESSION_KOR]  
A: 나는 요리를 좋아해.  
B: 너도 베이킹을 해보는 게 어때?  

[SUB_EXPRESSION]  
A: I want to ().  
B: Why don’t you ()?  

A: I’m thinking about ().  
B: Maybe you could ().  "
중1,천재(이),2015,7,Follow Your Dreams,"관심사 묻고 답하기
A: What are you interested in?
B: I'm interested in science.","바람 묻고 답하기
A: Where do you want to travel?
B: I want to go to Egypt.","목적을 나타내는 부정사 to∙
I learn English to travel around the world.","접속사 when∙
When I am alone, I read comic books.",,"[DESCRIPTION]
관심사 묻고 답하기: What are you interested in?와 같은 표현으로 관심사를 묻고 답하기.

[KEY_EXPRESSION]
A: What are you interested in?
B: I’m interested in ().

[SUB_EXPRESSION]
A: What do you enjoy learning about?
B: I enjoy learning about ().

A: What kinds of things do you like?
B: I like ().","[DESCRIPTION]
바람 묻고 답하기: want 동사를 활용하여 바람이나 희망을 묻고 답하기.

[KEY_EXPRESSION]
A: Where do you want to ()? # 교과서에는 what, who도 있지만 gpt는 where 위주..

B: I want to ().

[SUB_EXPRESSION]
A: Who would you like to ()?
B: I’d like to ().

A: What’s your dream destination?
B: I’d love to ().","[DESCRIPTION]  
관심사 묻고 답하기: What are you interested in?와 같은 표현으로 관심사를 묻고 답하기.  

[KEY_EXPRESSION]  
A: What are you interested in?  
B: I’m interested in music.  

[KEY_EXPRESSION_KOR]  
A: 너는 어떤 것에 관심이 있어?  
B: 나는 음악에 관심이 있어.  

[SUB_EXPRESSION]  
A: What do you enjoy learning about?  
B: I enjoy learning about ().  

A: What kinds of things do you like?  
B: I like ().  ","[DESCRIPTION]  
바람 묻고 답하기: want 동사를 활용하여 바람이나 희망을 묻고 답하기.  

[KEY_EXPRESSION]  
A: Where do you want to travel?  
B: I want to travel to France.  

[KEY_EXPRESSION_KOR]  
A: 너는 어디로 여행 가고 싶어?  
B: 나는 프랑스로 여행 가고 싶어.  

[SUB_EXPRESSION]  
A: Who would you like to ()?  
B: I’d like to ().  

A: What’s your dream destination?  
B: I’d love to ().  
"
중1,천재(이),2015,8,"Give Your Hand, Give Your Heart","물건 사기
A: How much are these shoes?
B: They’re 20,000 won.","이유 묻고 답하기
A: I don't like shopping.
B: Why not?
A: Because I spend too much time and money.","목적어가 두 개인 동사∙
I gave Mr. Snowman my scarf.","비교급∙
Ted is smaller than Matt.",,"[DESCRIPTION]
물건 사기: How much are ()?와 같은 표현으로 물건 가격을 묻고 답하기.

[KEY_EXPRESSION]
A: How much are ()?
B: They’re ().

[SUB_EXPRESSION]
A: What’s the price of ()?
B: They cost ().

A: Could you tell me how much () are?
B: They’re ().","[DESCRIPTION]
이유 묻고 답하기: Why ()?와 같은 표현으로 이유를 묻고 답하기.

[KEY_EXPRESSION]
A: Why don’t you like ()?
B: Because ().

[SUB_EXPRESSION]
A: Why do you ()?
B: Because ().

A: Can you tell me why ()?
B: It’s because ().
","[DESCRIPTION]  
물건 사기: How much are ()?와 같은 표현으로 물건 가격을 묻고 답하기.  

[KEY_EXPRESSION]  
A: How much are these shoes?  
B: They’re 50 dollars.  

[KEY_EXPRESSION_KOR]  
A: 이 신발은 얼마예요?  
B: 50달러입니다.  

[SUB_EXPRESSION]  
A: What’s the price of ()?  
B: They cost ().  

A: Could you tell me how much () are?  
B: They’re ().  ","[DESCRIPTION]  
이유 묻고 답하기: Why ()?와 같은 표현으로 이유를 묻고 답하기.  

[KEY_EXPRESSION]  
A: Why don’t you like spicy food?  
B: Because it’s too hot for me.  

[KEY_EXPRESSION_KOR]  
A: 너는 왜 매운 음식을 안 좋아해?  
B: 너무 매워서 그래.  

[SUB_EXPRESSION]  
A: Why do you ()?  
B: Because ().  

A: Can you tell me why ()?  
B: It’s because ().  "
중2,천재(이),2015,1,Off to a Good Start,"의도나 계획 묻고 답하기 
 A: What are you planning to do this weekend? 
 B: I’m planning to see a movie.","충고하기 
 A: I’m planning to go to the ballpark. 
 B: Why don’t you buy tickets first?","주격 관계대명사 
I want to have a friend who makes me happy.","접속사 조건 
If it is sunny, I will go to the beach.",,"[DESCRIPTION]
What are you planning to ~ 를 활용해 의도나 계획을 묻고 답하기.

[KEY_EXPRESSION]
A: What are you planning to do ()?
B: I’m planning to ().

[SUB_EXPRESSION]
A: What are you going to do ()?
B: I’m going to ().
A: Do you have any plans for ()?
B: I’m planning to ().","[DESCRIPTION]
Why don’t you ~ 를 활용해 충고를 주고받기.

[KEY_EXPRESSION]
A: I’m planning to ().
B: Why don’t you () first?

[SUB_EXPRESSION]
A: I want to ().
B: You should ().
A: I’m going to ().
B: How about () first?","[DESCRIPTION]
What are you planning to ~ 를 활용해 의도나 계획을 묻고 답하기.

[KEY_EXPRESSION]
A: What are you planning to do this weekend?
B: I’m planning to visit my grandparents.

[KEY_EXPRESSION_KOR]
A: 이번 주말에 뭐 할 계획이야?
B: 나는 조부모님 댁에 방문할 계획이야.

[SUB_EXPRESSION]
A: What are you going to do ()?
B: I’m going to ().
A: Do you have any plans for ()?
B: I’m planning to ().","[DESCRIPTION]
Why don’t you ~ 를 활용해 충고를 주고받기.

[KEY_EXPRESSION]
A: I’m planning to buy a new phone.
B: Why don’t you compare different models first?

[KEY_EXPRESSION_KOR]
A: 새 휴대전화를 살 계획이야.
B: 먼저 다른 모델들을 비교해 보는 게 어때?

[SUB_EXPRESSION]
A: I want to ().
B: You should ().
A: I’m going to ().
B: How about () first?"
중2,천재(이),2015,2,Connecting with the World,"음식 권하고 답하기 
 A: Would you like some bibimbap? 
 B: Yes, please.","표현의 의미 묻고 답하기 
 A: What do you mean by “landmarks”? 
 B: I mean important places or special buildings.","목적격 관계대명사 
The woman whom I love most is my grandma.","의문사 + 부정사 
I can’t decide what to eat first.",,"[DESCRIPTION]
Would you like some ~ 를 활용해 음식을 권하고 답하기.

[KEY_EXPRESSION]
A: Would you like some ()?
B: Yes, please.

[SUB_EXPRESSION]
A: Do you want some ()?
B: Sure, thank you.
A: Can I offer you some ()?
B: No, thanks. I’m not hungry.","[DESCRIPTION]
What do you mean by ~ 를 활용해 표현의 의미를 묻고 답하기.

[KEY_EXPRESSION]
A: What do you mean by ()?
B: I mean ().

[SUB_EXPRESSION]
A: Could you explain what you mean by ()?
B: It means ().
A: What does () mean?
B: It refers to ().","[DESCRIPTION]
Would you like some ~ 를 활용해 음식을 권하고 답하기.

[KEY_EXPRESSION]
A: Would you like some cake?
B: Yes, please.

[KEY_EXPRESSION_KOR]
A: 케이크 좀 드실래요?
B: 네, 주세요.

[SUB_EXPRESSION]
A: Do you want some ()?
B: Sure, thank you.
A: Can I offer you some ()?
B: No, thanks. I’m not hungry.","[DESCRIPTION]
What do you mean by ~ 를 활용해 표현의 의미를 묻고 답하기.

[KEY_EXPRESSION]
A: What do you mean by ""sustainable living""?
B: I mean living in a way that doesn’t harm the environment.

[KEY_EXPRESSION_KOR]
A: ""지속 가능한 삶""이 무슨 뜻이야?
B: 환경을 해치지 않는 방식으로 사는 것을 의미해.

[SUB_EXPRESSION]
A: Could you explain what you mean by ()?
B: It means ().
A: What does () mean?
B: It refers to ()."
중2,천재(이),2015,3,"Healthy Life, Happy Life","증상 묻고 답하기 
 A: What’s wrong with you? 
 B: I have a toothache.","약속 정하기 
 A: Can you make it at three? 
 B: That’s fine with me.","부정사 It ~ to 
It is good to exercise regularly.","형용사 역할을 하는 부정사 to 
I need something to eat for lunch.",,"[DESCRIPTION]
What’s wrong with ~ 를 활용해 증상을 묻고 답하기.

[KEY_EXPRESSION]
A: What’s wrong with ()?
B: I have ().

[SUB_EXPRESSION]
A: Are you feeling okay?
B: No, I have ().
A: What’s the matter with ()?
B: I’m feeling ().","[DESCRIPTION]
Can you make it ~ 를 활용해 약속 정하기.

[KEY_EXPRESSION]
A: Can you make it at ()?  
B: That’s fine with me.

[SUB_EXPRESSION]
A: Are you free at ()?  
B: Yes, that works.  
A: Let’s meet at (). Is that okay?  
B: Sure, that’s fine.
","[DESCRIPTION]
What’s wrong with ~ 를 활용해 증상을 묻고 답하기.

[KEY_EXPRESSION]
A: What’s wrong with your leg?
B: I have a sprained ankle.

[KEY_EXPRESSION_KOR]
A: 네 다리는 왜 그래?
B: 나는 발목을 삐었어.

[SUB_EXPRESSION]
A: Are you feeling okay?
B: No, I have ().
A: What’s the matter with ()?
B: I’m feeling ().","[DESCRIPTION]
Can you make it ~ 를 활용해 약속 정하기.

[KEY_EXPRESSION]
A: Can you make it at 5 p.m.?
B: That’s fine with me.

[KEY_EXPRESSION_KOR]
A: 오후 5시에 만날 수 있어?
B: 그래, 괜찮아.

[SUB_EXPRESSION]
A: Are you free at ()?
B: Yes, that works.
A: Let’s meet at (). Is that okay?
B: Sure, that’s fine."
중2,천재(이),2015,4,"Earth, Our Only Home","허락 구하기 
 A: Is it okay to put up a poster? 
 B: Sure, go ahead.","금지하기 
 A: Can I feed the animal? 
 B: No, you’re not supposed to do that.","수동태 
This shirt was designed by my sister.","원급 비교 
Grandma is as old as that tree.",,"[DESCRIPTION]
Is it okay to ~ 를 활용해 허락 구하기.

[KEY_EXPRESSION]
A: Is it okay to ()?  
B: Sure, go ahead.

[SUB_EXPRESSION]
A: May I ()?  
B: Yes, you may.  
A: Can I ()?  
B: Of course, go ahead.
","[DESCRIPTION]
be supposed to ~ 를 활용해 금지하기. # description 부분 수정

[KEY_EXPRESSION]
A: Can I ()?  
B: No, you’re not supposed to do that.

[SUB_EXPRESSION]
A: Is it allowed to ()?
B: No, you mustn’t do that.
A: Am I allowed to ()?  
B: No, you shouldn’t.","[DESCRIPTION]
Is it okay to ~ 를 활용해 허락 구하기.

[KEY_EXPRESSION]
A: Is it okay to use your laptop?
B: Sure, go ahead.

[KEY_EXPRESSION_KOR]
A: 네 노트북 써도 괜찮아?
B: 물론이지, 사용해.

[SUB_EXPRESSION]
A: May I ()?
B: Yes, you may.
A: Can I ()?
B: Of course, go ahead.","[DESCRIPTION]
be supposed to ~ 를 활용해 금지하기.

[KEY_EXPRESSION]
A: Can I park here?
B: No, you’re not supposed to do that.

[KEY_EXPRESSION_KOR]
A: 여기 주차해도 돼?
B: 아니, 그러면 안 돼.

[SUB_EXPRESSION]
A: Is it allowed to ()?
B: No, you mustn’t do that.
A: Am I allowed to ()?
B: No, you shouldn’t."
중2,천재(이),2015,5,Understanding Others,"희망이나 바람 표현하기 
 A: I have an important exam tomorrow. 
 B: I hope you’ll do well on the exam.","외모 묘사하기 
 A: What does he look like? 
 B: He has brown hair and brown eyes.","목적어 + 부정사 want/ask/tell + to 
Parents want their children to be honest.","접속사 before/after
(Before she has breakfast, Dora puts on her uniform.",,"[DESCRIPTION]
I hope ~ 를 활용해 희망이나 바람 표현하기.

[KEY_EXPRESSION]
A: I have ().  
B: I hope you’ll ().

[SUB_EXPRESSION]
A: I’m nervous about ().  
B: I hope everything goes well.  
A: I have to ().  
B: I hope you succeed.
","[DESCRIPTION]
What does ~ look like? 를 활용해 외모 묘사하기.

[KEY_EXPRESSION]
A: What does he look like?  
B: He has ().

[SUB_EXPRESSION]
A: Can you describe her appearance?  
B: She has ().  
A: What does your friend look like?  
B: He’s ().","[DESCRIPTION]
I hope ~ 를 활용해 희망이나 바람 표현하기.

[KEY_EXPRESSION]
A: I have a big test tomorrow.
B: I hope you’ll do well.

[KEY_EXPRESSION_KOR]
A: 나 내일 큰 시험이 있어.
B: 좋은 결과 있길 바라.

[SUB_EXPRESSION]
A: I’m nervous about ().
B: I hope everything goes well.
A: I have to ().
B: I hope you succeed.","[DESCRIPTION]
What does ~ look like? 를 활용해 외모 묘사하기.

[KEY_EXPRESSION]
A: What does he look like?
B: He has short black hair and wears glasses.

[KEY_EXPRESSION_KOR]
A: 그는 어떻게 생겼어?
B: 그는 짧은 검은 머리를 하고 있고 안경을 써.

[SUB_EXPRESSION]
A: Can you describe her appearance?
B: She has ().
A: What does your friend look like?
B: He’s ()."
중2,천재(이),2015,6,Near and Dear,"불만 표현하기 
 A: I’m not happy with this restaurant. 
 B: What’s the problem? 
 A: The food is too salty.","상기시키기 
 A: I’m going to go hiking. 
 B: Don’t forget to take water.","목적어 + 동사원형 make/have/let 
I will let Robby have a pet.","부정사 too ~ to 
The child is too short to ride the roller coaster.",,"[DESCRIPTION]
I’m not happy with ~ 를 활용해 불만 표현하기. # sub expression 추가

[KEY_EXPRESSION]
A: I’m not happy with ().  

[SUB_EXPRESSION]
A: I don’t like ().  
A: I want to complain about ().","[DESCRIPTION]
Don’t forget to ~ 를 활용해 상기시키기.

[KEY_EXPRESSION]
A: I’m going to ().  
B: Don’t forget to ().

[SUB_EXPRESSION]
A: I’ll ().  
B: Remember to ().  
A: I’m planning to ().  
B: Make sure you ().","[DESCRIPTION]
I’m not happy with ~ 를 활용해 불만 표현하기.

[KEY_EXPRESSION]
A: I’m not happy with the service.

[KEY_EXPRESSION_KOR]
A: 서비스가 마음에 안 들어.

[SUB_EXPRESSION]
A: I don’t like ().
A: I want to complain about ().","[DESCRIPTION]
Don’t forget to ~ 를 활용해 상기시키기.

[KEY_EXPRESSION]
A: I’m going to the library.
B: Don’t forget to return the books.

[KEY_EXPRESSION_KOR]
A: 나 도서관에 가.
B: 책 반납하는 거 잊지 마.

[SUB_EXPRESSION]
A: I’ll ().
B: Remember to ().
A: I’m planning to ().
B: Make sure you ()."
중2,천재(이),2015,7,A Life Full of Fun,"경험 묻기 
 A: Have you ever touched a snake? 
 B: No, I haven’t.","절차 묻기 
 A: Do you know how to make fried rice? 
 B: Sure. It’s easy. First, cut the vegetables into small pieces.","현재완료 
Ms. Green has studied Spanish for three years.","명사를 꾸미는 분사 
Look at the falling leaves.",,"[DESCRIPTION]
Have you ever ~ 를 활용해 경험 묻기.

[KEY_EXPRESSION]
A: Have you ever ()?  
B: No, I haven’t.

[SUB_EXPRESSION]
A: Did you ever try ()?  
B: No, never.  
A: Have you experienced ()?  
B: No, I haven’t.","[DESCRIPTION]
Do you know how to ~ 를 활용해 절차 묻기.

[KEY_EXPRESSION]
A: Do you know how to ()?  
B: Sure. It’s easy. First, ().

[SUB_EXPRESSION]
A: Can you explain how to ()?  
B: Yes, let me show you. First, ().  
A: How do you ()?  
B: First, (), then ().","[DESCRIPTION]
Have you ever ~ 를 활용해 경험 묻기.

[KEY_EXPRESSION]
A: Have you ever tried sushi?
B: No, I haven’t.

[KEY_EXPRESSION_KOR]
A: 너 스시 먹어본 적 있어?
B: 아니, 먹어본 적 없어.

[SUB_EXPRESSION]
A: Did you ever try ()?
B: No, never.
A: Have you experienced ()?
B: No, I haven’t.","[DESCRIPTION]
Do you know how to ~ 를 활용해 절차 묻기.

[KEY_EXPRESSION]
A: Do you know how to bake a cake?
B: Sure. It’s easy. First, preheat the oven.

[KEY_EXPRESSION_KOR]
A: 너 케이크 굽는 법 알아?
B: 응, 쉬워. 먼저 오븐을 예열해.

[SUB_EXPRESSION]
A: Can you explain how to ()?
B: Yes, let me show you. First, ().
A: How do you ()?
B: First, (), then ()."
