구분,voca NO,grade ID,grade NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol,example_english,example_korean,초등800 포함여부,,워드P 매핑용,워드P 매핑용 쿼리,,사운드파일명,사운드배치,이미지파일명,이미지배치
초등800,10679,초6,4,habit,"버릇,습관",2,명사,2019,3326,[hǽbit],,,#REF!,,butterfly,WordText='butterfly' OR ,,003326,XCOPY /F/Y .\003326.mp3 .\cutMp3\,002019,XCOPY /F/Y .\002019.png .\cutPng\
초등800,10680,초5,3,hair,"머리카락,털",2,명사,3579,5942,[hέər],,,#REF!,,purple,WordText='purple' OR ,,005942,XCOPY /F/Y .\005942.mp3 .\cutMp3\,003579,XCOPY /F/Y .\003579.png .\cutPng\
초등800,10681,초3,1,hamburger,햄버거,2,명사,5289,9745,[hǽmbə̀:rgər],,,#REF!,,yacht,WordText='yacht' OR ,,009745,XCOPY /F/Y .\009745.mp3 .\cutMp3\,005289,XCOPY /F/Y .\005289.png .\cutPng\
초등800,10682,초3,1,hand,손,2,명사,1933,3198,[hǽnd],,,#REF!,,chant,WordText='chant' OR ,,003198,XCOPY /F/Y .\003198.mp3 .\cutMp3\,001933,XCOPY /F/Y .\001933.png .\cutPng\
초등800,10683,초3,1,hand,(도움의) 손길,2,명사,977,17181,[hǽnd],,,#REF!,,van,WordText='van' OR ,,017181,XCOPY /F/Y .\017181.mp3 .\cutMp3\,000977,XCOPY /F/Y .\000977.png .\cutPng\
초등800,10684,초3,1,hand,건네주다,1,동사,4636,19612,[hǽnd],,,#REF!,,vest,WordText='vest' OR ,,019612,XCOPY /F/Y .\019612.mp3 .\cutMp3\,004636,XCOPY /F/Y .\004636.png .\cutPng\
초등800,10685,초3,1,hand,시계 바늘,2,명사,1937,26074,[hǽnd],,,#REF!,,shark,WordText='shark' OR ,,026074,XCOPY /F/Y .\026074.mp3 .\cutMp3\,001937,XCOPY /F/Y .\001937.png .\cutPng\
초등800,10686,초등,5,hang,"걸다,매달다",1,동사,222,335,[hǽŋ],,,#REF!,,kite,WordText='kite' OR ,,000335,XCOPY /F/Y .\000335.mp3 .\cutMp3\,000222,XCOPY /F/Y .\000222.png .\cutPng\
초등800,10687,초3,1,happy,행복한,3,형용사,3833,6347,[hǽpi],,,#REF!,,alphabet,WordText='alphabet' OR ,,006347,XCOPY /F/Y .\006347.mp3 .\cutMp3\,003833,XCOPY /F/Y .\003833.png .\cutPng\
초등800,10688,초5,3,hard,"어려운,딱딱한",3,형용사,2279,3737,[há:rd],,,#REF!,,igloo,WordText='igloo' OR ,,003737,XCOPY /F/Y .\003737.mp3 .\cutMp3\,002279,XCOPY /F/Y .\002279.png .\cutPng\
초등800,10689,초5,3,hard,열심히,2,명사,1557,16662,[há:rd],,,#REF!,,bean,WordText='bean' OR ,,016662,XCOPY /F/Y .\016662.mp3 .\cutMp3\,001557,XCOPY /F/Y .\001557.png .\cutPng\
초등800,10690,초5,3,hard,딱딱한,3,형용사,848,16864,[há:rd],,,#REF!,,glue,WordText='glue' OR ,,016864,XCOPY /F/Y .\016864.mp3 .\cutMp3\,000848,XCOPY /F/Y .\000848.png .\cutPng\
초등800,10691,초5,3,hard,(표정이) 굳은,3,형용사,12903,18455,[há:rd],,,#REF!,,stick,WordText='stick' OR ,,018455,XCOPY /F/Y .\018455.mp3 .\cutMp3\,012903,XCOPY /F/Y .\012903.png .\cutPng\
초등800,10692,초5,3,hard,"많이,심하게",4,부사,6385,26044,[há:rd],,,#REF!,,thirsty,WordText='thirsty' OR ,,026044,XCOPY /F/Y .\026044.mp3 .\cutMp3\,006385,XCOPY /F/Y .\006385.png .\cutPng\
초등800,10693,초5,3,hard,세게,4,부사,1052,28391,[haːrd],,,#REF!,,frog,WordText='frog' OR ,,028391,XCOPY /F/Y .\028391.mp3 .\cutMp3\,001052,XCOPY /F/Y .\001052.png .\cutPng\
초등800,10694,초등,5,hardly,거의 ~않다,4,부사,8006,297,[há:rdli],,,#REF!,,menu,WordText='menu' OR ,,000297,XCOPY /F/Y .\000297.mp3 .\cutMp3\,008006,XCOPY /F/Y .\008006.png .\cutPng\
초등800,10695,초3,1,hat,모자,2,명사,1202,1945,[hǽt],,,#REF!,,grapes,WordText='grapes' OR ,,001945,XCOPY /F/Y .\001945.mp3 .\cutMp3\,001202,XCOPY /F/Y .\001202.png .\cutPng\
초등800,10696,초등,5,hate,미워하다,1,동사,1306,2104,[héit],,,#REF!,,fig,WordText='fig' OR ,,002104,XCOPY /F/Y .\002104.mp3 .\cutMp3\,001306,XCOPY /F/Y .\001306.png .\cutPng\
초등800,10697,초등,5,hate,증오,2,명사,4259,25674,[héit],,,#REF!,,ice cream,WordText='ice cream' OR ,,025674,XCOPY /F/Y .\025674.mp3 .\cutMp3\,004259,XCOPY /F/Y .\004259.png .\cutPng\
초등800,10698,초3,1,have,가지다,1,동사,10705,4401,[hǽv; həv],,,#REF!,,slide,WordText='slide' OR ,,004401,XCOPY /F/Y .\004401.mp3 .\cutMp3\,010705,XCOPY /F/Y .\010705.png .\cutPng\
초등800,10699,초3,1,have,먹다,1,동사,1155,21699,[hǽv; həv],,,#REF!,,pencil case,WordText='pencil case' OR ,,021699,XCOPY /F/Y .\021699.mp3 .\cutMp3\,001155,XCOPY /F/Y .\001155.png .\cutPng\
초등800,10700,초3,1,have,(수업이) 있다,1,동사,5552,27388,"[həv, əv, ; hǽv]",,,#REF!,,drone,WordText='drone' OR ,,027388,XCOPY /F/Y .\027388.mp3 .\cutMp3\,005552,XCOPY /F/Y .\005552.png .\cutPng\
초등800,10701,초3,1,have,"(행사를)하다,열다",1,동사,8510,29160,[hǽv; həv],,,#REF!,,chip,WordText='chip' OR ,,029160,XCOPY /F/Y .\029160.mp3 .\cutMp3\,008510,XCOPY /F/Y .\008510.png .\cutPng\
초등800,10702,초3,1,he,그는,5,대명사,10616,822,[hí:],,,#REF!,,macaron,WordText='macaron' OR ,,000822,XCOPY /F/Y .\000822.mp3 .\cutMp3\,010616,XCOPY /F/Y .\010616.png .\cutPng\
초등800,10703,초4,2,head,머리,2,명사,1153,1860,[héd],,,#REF!,,teacher,WordText='teacher' OR ,,001860,XCOPY /F/Y .\001860.mp3 .\cutMp3\,001153,XCOPY /F/Y .\001153.png .\cutPng\
초등800,10704,초4,2,head,향하다,1,동사,8437,16866,[héd],,,#REF!,,flag,WordText='flag' OR ,,016866,XCOPY /F/Y .\016866.mp3 .\cutMp3\,008437,XCOPY /F/Y .\008437.png .\cutPng\
초등800,10705,초4,2,head,우두머리,2,명사,2513,17828,[héd],,,#REF!,,mirror,WordText='mirror' OR ,,017828,XCOPY /F/Y .\017828.mp3 .\cutMp3\,002513,XCOPY /F/Y .\002513.png .\cutPng\
초등800,10706,초4,2,head,헤딩하다,1,동사,16549,29138,[héd],,,#REF!,,farmer,WordText='farmer' OR ,,029138,XCOPY /F/Y .\029138.mp3 .\cutMp3\,016549,XCOPY /F/Y .\016549.png .\cutPng\
초등800,10707,초5,3,heart,"하트, 심장",2,명사,2118,3489,[há:rt],,,#REF!,,scientist,WordText='scientist' OR ,,003489,XCOPY /F/Y .\003489.mp3 .\cutMp3\,002118,XCOPY /F/Y .\002118.png .\cutPng\
초등800,10708,초5,3,heart,"마음,심장",2,명사,6421,19616,[há:rt],,,#REF!,,dish,WordText='dish' OR ,,019616,XCOPY /F/Y .\019616.mp3 .\cutMp3\,006421,XCOPY /F/Y .\006421.png .\cutPng\
초등800,10709,초등,5,heat,열,2,명사,1223,3926,[hí:t],,,#REF!,,band,WordText='band' OR ,,003926,XCOPY /F/Y .\003926.mp3 .\cutMp3\,001223,XCOPY /F/Y .\001223.png .\cutPng\
초등800,10710,초등,5,heat,더위,2,명사,8052,19253,[hí:t],,,#REF!,,thousand,WordText='thousand' OR ,,019253,XCOPY /F/Y .\019253.mp3 .\cutMp3\,008052,XCOPY /F/Y .\008052.png .\cutPng\
초등800,10711,초등,5,heat,데우다,1,동사,14805,21536,[hí:t],,,#REF!,,diary,WordText='diary' OR ,,021536,XCOPY /F/Y .\021536.mp3 .\cutMp3\,014805,XCOPY /F/Y .\014805.png .\cutPng\
초등800,10712,초6,4,heavy,무거운,3,형용사,1228,1985,[hévi],,,#REF!,,ride,WordText='ride' OR ,,001985,XCOPY /F/Y .\001985.mp3 .\cutMp3\,001228,XCOPY /F/Y .\001228.png .\cutPng\
초등800,10713,초6,4,heavy,교통량이 많은,3,형용사,7166,23093,[hévi],,,#REF!,,soda,WordText='soda' OR ,,023093,XCOPY /F/Y .\023093.mp3 .\cutMp3\,007166,XCOPY /F/Y .\007166.png .\cutPng\
초등800,10714,초6,4,heavy,(직물/재료가) 두꺼운,3,형용사,15867,25408,[hévi],,,#REF!,,English,WordText='English' OR ,,025408,XCOPY /F/Y .\025408.mp3 .\cutMp3\,015867,XCOPY /F/Y .\015867.png .\cutPng\
초등800,10715,초3,1,hello,"안녕하세요,여보세요",9,숙어/관용어,2345,3857,[hélou; həlóu],,,#REF!,,wolf,WordText='wolf' OR ,,003857,XCOPY /F/Y .\003857.mp3 .\cutMp3\,002345,XCOPY /F/Y .\002345.png .\cutPng\
초등800,10716,초3,1,hello,여보세요,9,숙어/관용어,2345,16543,[hélou; həlóu],,,#REF!,,handsome,WordText='handsome' OR ,,016543,XCOPY /F/Y .\016543.mp3 .\cutMp3\,002345,XCOPY /F/Y .\002345.png .\cutPng\
초등800,10717,초3,1,helmet,"헬멧,안전모",2,명사,11346,15279,[hélmit],,,#REF!,,enjoy,WordText='enjoy' OR ,,015279,XCOPY /F/Y .\015279.mp3 .\cutMp3\,011346,XCOPY /F/Y .\011346.png .\cutPng\
초등800,10718,초3,1,help,도움,2,명사,7991,21700,[hélp],,,#REF!,,rocket,WordText='rocket' OR ,,021700,XCOPY /F/Y .\021700.mp3 .\cutMp3\,007991,XCOPY /F/Y .\007991.png .\cutPng\
초등800,10719,초3,1,help,(음식을) 먹다,1,동사,1155,25680,[hélp],,,#REF!,,o’clock,WordText='o’clock' OR ,,025680,XCOPY /F/Y .\025680.mp3 .\cutMp3\,001155,XCOPY /F/Y .\001155.png .\cutPng\
초등800,10720,초3,1,here,여기에,4,부사,14806,3851,[híər],,,#REF!,,forty,WordText='forty' OR ,,003851,XCOPY /F/Y .\003851.mp3 .\cutMp3\,014806,XCOPY /F/Y .\014806.png .\cutPng\
초등800,10721,초5,3,hero,영웅,2,명사,2406,3967,[híərou],,,#REF!,,mask,WordText='mask' OR ,,003967,XCOPY /F/Y .\003967.mp3 .\cutMp3\,002406,XCOPY /F/Y .\002406.png .\cutPng\
초등800,10722,초5,3,hero,남자 주인공,2,명사,2406,18471,[híərou],,,#REF!,,pie,WordText='pie' OR ,,018471,XCOPY /F/Y .\018471.mp3 .\cutMp3\,002406,XCOPY /F/Y .\002406.png .\cutPng\
초등800,10723,초4,2,hey,(상대를 부를 때) 이봐,9,숙어/관용어,11703,15955,[héi],,,#REF!,,rice,WordText='rice' OR ,,015955,XCOPY /F/Y .\015955.mp3 .\cutMp3\,011703,XCOPY /F/Y .\011703.png .\cutPng\
초등800,10724,초3,1,hi,안녕(하세요),9,숙어/관용어,2290,3755,[hái],,,#REF!,,magic,WordText='magic' OR ,,003755,XCOPY /F/Y .\003755.mp3 .\cutMp3\,002290,XCOPY /F/Y .\002290.png .\cutPng\
초등800,10725,초3,1,high,높은,3,형용사,783,1254,[hái],,,#REF!,,smart,WordText='smart' OR ,,001254,XCOPY /F/Y .\001254.mp3 .\cutMp3\,000783,XCOPY /F/Y .\000783.png .\cutPng\
초등800,10726,초3,1,high,"기분이 좋은,들떠있는",3,형용사,9358,25681,[hái],,,#REF!,,gown,WordText='gown' OR ,,025681,XCOPY /F/Y .\025681.mp3 .\cutMp3\,009358,XCOPY /F/Y .\009358.png .\cutPng\
초등800,10727,초3,1,high,"최고치,최고 기온,고기압",2,명사,15123,25952,[hái],,,#REF!,,scarf,WordText='scarf' OR ,,025952,XCOPY /F/Y .\025952.mp3 .\cutMp3\,015123,XCOPY /F/Y .\015123.png .\cutPng\
초등800,10728,초4,2,hike,도보 여행,2,명사,635,1497,[háik],,,#REF!,,bowl,WordText='bowl' OR ,,001497,XCOPY /F/Y .\001497.mp3 .\cutMp3\,000635,XCOPY /F/Y .\000635.png .\cutPng\
초등800,10729,초4,2,hike,하이킹(도보 여행) 하다,1,동사,6057,25682,[háik],,,#REF!,,Monday,WordText='Monday' OR ,,025682,XCOPY /F/Y .\025682.mp3 .\cutMp3\,006057,XCOPY /F/Y .\006057.png .\cutPng\
초등800,10730,초등,5,hill,언덕,2,명사,2299,3772,[híl],,,#REF!,,Wednesday,WordText='Wednesday' OR ,,003772,XCOPY /F/Y .\003772.mp3 .\cutMp3\,002299,XCOPY /F/Y .\002299.png .\cutPng\
초등800,10731,초5,3,history,역사,2,명사,2359,3879,[hístəri],,,#REF!,,Thursday,WordText='Thursday' OR ,,003879,XCOPY /F/Y .\003879.mp3 .\cutMp3\,002359,XCOPY /F/Y .\002359.png .\cutPng\
초등800,10732,초6,4,hit,"치다,엄습하다",1,동사,3500,5818,[hít],,,#REF!,,Friday,WordText='Friday' OR ,,005818,XCOPY /F/Y .\005818.mp3 .\cutMp3\,003500,XCOPY /F/Y .\003500.png .\cutPng\
초등800,10733,초6,4,hit,성공,2,명사,12679,18474,[hít],,,#REF!,,Saturday,WordText='Saturday' OR ,,018474,XCOPY /F/Y .\018474.mp3 .\cutMp3\,012679,XCOPY /F/Y .\012679.png .\cutPng\
초등800,10734,초6,4,hit,맞히다,1,동사,6938,25986,[hít],,,#REF!,,Sunday,WordText='Sunday' OR ,,025986,XCOPY /F/Y .\025986.mp3 .\cutMp3\,006938,XCOPY /F/Y .\006938.png .\cutPng\
초등800,10735,초6,4,hit,"(목표/수준 등)에 달하다,이르다",1,동사,1860,26117,[hít],,,#REF!,,TV,WordText='TV' OR ,,026117,XCOPY /F/Y .\026117.mp3 .\cutMp3\,001860,XCOPY /F/Y .\001860.png .\cutPng\
초등800,10736,초6,4,hit,"대인기,히트",2,명사,7543,28630,[hit],,,#REF!,,cooking,WordText='cooking' OR ,,028630,XCOPY /F/Y .\028630.mp3 .\cutMp3\,007543,XCOPY /F/Y .\007543.png .\cutPng\
초등800,10737,초6,4,hit,"(태풍 등이)덮치다,엄습하다",1,동사,4185,31518,[hít],,,#REF!,,ladybug,WordText='ladybug' OR ,,031518,XCOPY /F/Y .\031518.mp3 .\cutMp3\,004185,XCOPY /F/Y .\004185.png .\cutPng\
초등800,10738,초등,5,hobby,취미,2,명사,9823,5808,[hábi],,,#REF!,,shake,WordText='shake' OR ,,005808,XCOPY /F/Y .\005808.mp3 .\cutMp3\,009823,XCOPY /F/Y .\009823.png .\cutPng\
초등800,10739,초등,5,hold,"잡다,열다,개최하다",1,동사,10705,1639,[hóuld],,,#REF!,,shoulder,WordText='shoulder' OR ,,001639,XCOPY /F/Y .\001639.mp3 .\cutMp3\,010705,XCOPY /F/Y .\010705.png .\cutPng\
초등800,10740,초등,5,hold,개최하다,1,동사,5338,17834,[hóuld],,,#REF!,,stretch,WordText='stretch' OR ,,017834,XCOPY /F/Y .\017834.mp3 .\cutMp3\,005338,XCOPY /F/Y .\005338.png .\cutPng\
초등800,10741,초등,5,hold,"수용하다,지니다",1,동사,12724,17835,[hóuld],,,#REF!,,warm up,WordText='warm up' OR ,,017835,XCOPY /F/Y .\017835.mp3 .\cutMp3\,012724,XCOPY /F/Y .\012724.png .\cutPng\
초등800,10742,초등,5,hold,유지하다,1,동사,8334,17836,[hóuld],,,#REF!,,camping,WordText='camping' OR ,,017836,XCOPY /F/Y .\017836.mp3 .\cutMp3\,008334,XCOPY /F/Y .\008334.png .\cutPng\
초등800,10743,초등,5,hold,보유하다,1,동사,1489,18476,[hóuld],,,#REF!,,exciting,WordText='exciting' OR ,,018476,XCOPY /F/Y .\018476.mp3 .\cutMp3\,001489,XCOPY /F/Y .\001489.png .\cutPng\
초등800,10744,초등,5,hold,안고 있다,1,동사,3697,19621,[hóuld],,,#REF!,,fishing,WordText='fishing' OR ,,019621,XCOPY /F/Y .\019621.mp3 .\cutMp3\,003697,XCOPY /F/Y .\003697.png .\cutPng\
초등800,10745,초등,5,hold,잡고(들고) 있다,1,동사,7280,25684,[hóuld],,,#REF!,,painting,WordText='painting' OR ,,025684,XCOPY /F/Y .\025684.mp3 .\cutMp3\,007280,XCOPY /F/Y .\007280.png .\cutPng\
초등800,10746,초5,3,holiday,휴일,2,명사,10919,6615,[hálədèi],,,#REF!,,o''clock,WordText='o''clock' OR ,,006615,XCOPY /F/Y .\006615.mp3 .\cutMp3\,010919,XCOPY /F/Y .\010919.png .\cutPng\
초등800,10747,초3,1,home,서식지,2,명사,1808,19625,[hóum],,,#REF!,,dear,WordText='dear' OR ,,019625,XCOPY /F/Y .\019625.mp3 .\cutMp3\,001808,XCOPY /F/Y .\001808.png .\cutPng\
초등800,10748,초4,2,homework,숙제,2,명사,1998,3296,[hóumwə̀:rk],,,#REF!,,fifty,WordText='fifty' OR ,,003296,XCOPY /F/Y .\003296.mp3 .\cutMp3\,001998,XCOPY /F/Y .\001998.png .\cutPng\
초등800,10749,초등,5,honest,"솔직한,정직한",3,형용사,8428,5104,[ánist],,,#REF!,,hairpin,WordText='hairpin' OR ,,005104,XCOPY /F/Y .\005104.mp3 .\cutMp3\,008428,XCOPY /F/Y .\008428.png .\cutPng\
초등800,10750,초6,4,hope,희망하다,1,동사,4002,6647,[hóup],,,#REF!,,hurt,WordText='hurt' OR ,,006647,XCOPY /F/Y .\006647.mp3 .\cutMp3\,004002,XCOPY /F/Y .\004002.png .\cutPng\
초등800,10751,초6,4,hope,희망,2,명사,4002,30527,[houp],,,#REF!,,skateboard,WordText='skateboard' OR ,,030527,XCOPY /F/Y .\030527.mp3 .\cutMp3\,004002,XCOPY /F/Y .\004002.png .\cutPng\
초등800,10752,초5,3,horse,말,2,명사,1124,1800,[hɔ́:rs],,,#REF!,,toy car,WordText='toy car' OR ,,001800,XCOPY /F/Y .\001800.mp3 .\cutMp3\,001124,XCOPY /F/Y .\001124.png .\cutPng\
초등800,10753,초6,4,hospital,병원,2,명사,183,2391,[hάspitl],,,#REF!,,T-shirt,WordText='T-shirt' OR ,,002391,XCOPY /F/Y .\002391.mp3 .\cutMp3\,000183,XCOPY /F/Y .\000183.png .\cutPng\
초등800,10754,초3,1,hot,뜨거운,3,형용사,1077,1715,[hát],,,#REF!,,shoes,WordText='shoes' OR ,,001715,XCOPY /F/Y .\001715.mp3 .\cutMp3\,001077,XCOPY /F/Y .\001077.png .\cutPng\
초등800,10755,초3,1,hot,더운,3,형용사,1223,16545,[hát],,,#REF!,,cheesecake,WordText='cheesecake' OR ,,016545,XCOPY /F/Y .\016545.mp3 .\cutMp3\,001223,XCOPY /F/Y .\001223.png .\cutPng\
초등800,10756,초3,1,hot,매운,3,형용사,4742,16665,[hát],,,#REF!,,corn,WordText='corn' OR ,,016665,XCOPY /F/Y .\016665.mp3 .\cutMp3\,004742,XCOPY /F/Y .\004742.png .\cutPng\
초등800,10757,초3,1,hot,인기 있는,3,형용사,12679,16666,[hát],,,#REF!,,orange juice,WordText='orange juice' OR ,,016666,XCOPY /F/Y .\016666.mp3 .\cutMp3\,012679,XCOPY /F/Y .\012679.png .\cutPng\
초등800,10758,초3,1,hot,(리듬 등이)강렬한,3,형용사,12370,28948,[hat],,,#REF!,,pumpkin pie,WordText='pumpkin pie' OR ,,028948,XCOPY /F/Y .\028948.mp3 .\cutMp3\,012370,XCOPY /F/Y .\012370.png .\cutPng\
초등800,10759,초6,4,hour,시간,2,명사,2034,3348,[áuər],,,#REF!,,turkey,WordText='turkey' OR ,,003348,XCOPY /F/Y .\003348.mp3 .\cutMp3\,002034,XCOPY /F/Y .\002034.png .\cutPng\
초등800,10760,초4,2,house,집,2,명사,3343,5569,[háus],,,#REF!,,fantastic,WordText='fantastic' OR ,,005569,XCOPY /F/Y .\005569.mp3 .\cutMp3\,003343,XCOPY /F/Y .\003343.png .\cutPng\
초등800,10761,초4,2,house,"거처를 제공하다,수용하다",1,동사,1979,20934,[háus],,,#REF!,,noodles,WordText='noodles' OR ,,020934,XCOPY /F/Y .\020934.mp3 .\cutMp3\,001979,XCOPY /F/Y .\001979.png .\cutPng\
초등800,10762,초4,2,house,보관하다,1,동사,5706,21965,[háus],,,#REF!,,painter,WordText='painter' OR ,,021965,XCOPY /F/Y .\021965.mp3 .\cutMp3\,005706,XCOPY /F/Y .\005706.png .\cutPng\
초등800,10763,초4,2,house,수용하다,1,동사,1979,23115,[háus],,,#REF!,,writer,WordText='writer' OR ,,023115,XCOPY /F/Y .\023115.mp3 .\cutMp3\,001979,XCOPY /F/Y .\001979.png .\cutPng\
초등800,10764,초4,2,house,(특정 종류의) 기관,2,명사,6563,24562,[háus],,,#REF!,,photo,WordText='photo' OR ,,024562,XCOPY /F/Y .\024562.mp3 .\cutMp3\,006563,XCOPY /F/Y .\006563.png .\cutPng\
초등800,10765,초3,1,how,어떻게,4,부사,5650,3736,[háu],,,#REF!,,rope,WordText='rope' OR ,,003736,XCOPY /F/Y .\003736.mp3 .\cutMp3\,005650,XCOPY /F/Y .\005650.png .\cutPng\
초등800,10766,초3,1,how,(감탄) 정말,8,감탄사,3546,21703,[háu],,,#REF!,,excuse,WordText='excuse' OR ,,021703,XCOPY /F/Y .\021703.mp3 .\cutMp3\,003546,XCOPY /F/Y .\003546.png .\cutPng\
초등800,10767,초3,1,how,(기분/날씨가) 어떠한,3,형용사,9975,21704,[háu],,,#REF!,,sweet,WordText='sweet' OR ,,021704,XCOPY /F/Y .\021704.mp3 .\cutMp3\,009975,XCOPY /F/Y .\009975.png .\cutPng\
초등800,10768,초3,1,how,"얼마나,몇",4,부사,1229,27305,[hau],,,#REF!,,mine,WordText='mine' OR ,,027305,XCOPY /F/Y .\027305.mp3 .\cutMp3\,001229,XCOPY /F/Y .\001229.png .\cutPng\
초등800,10769,초등,5,however,그렇지만,7,접속사,10683,3554,[hàuévər],,,#REF!,,get up,WordText='get up' OR ,,003554,XCOPY /F/Y .\003554.mp3 .\cutMp3\,010683,XCOPY /F/Y .\010683.png .\cutPng\
초등800,10770,초등,5,however,그러나,7,접속사,10683,17196,[hàuévər],,,#REF!,,lunchbox,WordText='lunchbox' OR ,,017196,XCOPY /F/Y .\017196.mp3 .\cutMp3\,010683,XCOPY /F/Y .\010683.png .\cutPng\
초등800,10771,초등,5,human,"인간의,인간적인",3,형용사,2773,4598,[hjú:mən],,,#REF!,,pocket,WordText='pocket' OR ,,004598,XCOPY /F/Y .\004598.mp3 .\cutMp3\,002773,XCOPY /F/Y .\002773.png .\cutPng\
초등800,10772,초등,5,human,"인간,사람",2,명사,2773,25688,[hjú:mən],,,#REF!,,trash,WordText='trash' OR ,,025688,XCOPY /F/Y .\025688.mp3 .\cutMp3\,002773,XCOPY /F/Y .\002773.png .\cutPng\
초등800,10773,초4,2,hundred,"100,백",2,명사,26,26,[hʌ́ndrəd],,,#REF!,,watch TV,WordText='watch TV' OR ,,000026,XCOPY /F/Y .\000026.mp3 .\cutMp3\,000026,XCOPY /F/Y .\000026.png .\cutPng\
초등800,10774,초등,5,hunt,사냥하다,1,동사,1684,2792,[hʌ́nt],,,#REF!,,soccer ball,WordText='soccer ball' OR ,,002792,XCOPY /F/Y .\002792.mp3 .\cutMp3\,001684,XCOPY /F/Y .\001684.png .\cutPng\
초등800,10775,초등,5,hunt,"찾기,수색",2,명사,9805,29159,[hʌ́nt],,,#REF!,,sweater,WordText='sweater' OR ,,029159,XCOPY /F/Y .\029159.mp3 .\cutMp3\,009805,XCOPY /F/Y .\009805.png .\cutPng\
초등800,10776,초3,1,hurry,서두르다,1,동사,9346,3002,[hʌ́ri; hə́:ri],,,#REF!,,Canada,WordText='Canada' OR ,,003002,XCOPY /F/Y .\003002.mp3 .\cutMp3\,009346,XCOPY /F/Y .\009346.png .\cutPng\
초등800,10777,초등,5,husband,남편,2,명사,722,1150,[hʌ́zbənd],,,#REF!,,India,WordText='India' OR ,,001150,XCOPY /F/Y .\001150.mp3 .\cutMp3\,000722,XCOPY /F/Y .\000722.png .\cutPng\
초등800,10778,초3,1,I,나는,5,대명사,10624,1088,[ái],,,#REF!,,Korea,WordText='Korea' OR ,,001088,XCOPY /F/Y .\001088.mp3 .\cutMp3\,010624,XCOPY /F/Y .\010624.png .\cutPng\
초등800,10779,초3,1,ice,얼음,2,명사,2312,3791,[áis],,,#REF!,,spell,WordText='spell' OR ,,003791,XCOPY /F/Y .\003791.mp3 .\cutMp3\,002312,XCOPY /F/Y .\002312.png .\cutPng\
초등800,10780,초4,2,idea,"생각,발상",2,명사,964,2973,[aidí:ə],,,#REF!,,the United States,WordText='the United States' OR ,,002973,XCOPY /F/Y .\002973.mp3 .\cutMp3\,000964,XCOPY /F/Y .\000964.png .\cutPng\
초등800,10781,초등,5,if,만일 ~라면,7,접속사,8013,1781,[if],,,#REF!,,bug,WordText='bug' OR ,,001781,XCOPY /F/Y .\001781.mp3 .\cutMp3\,008013,XCOPY /F/Y .\008013.png .\cutPng\
초등800,10782,초등,5,if,~인지 아닌지,7,접속사,2793,31113,[if],,,#REF!,,chimpanzee,WordText='chimpanzee' OR ,,031113,XCOPY /F/Y .\031113.mp3 .\cutMp3\,002793,XCOPY /F/Y .\002793.png .\cutPng\
초등800,10783,초등,5,image,"초상,상",2,명사,5089,9144,[ímidʒ],,,#REF!,,Physical Education,WordText='Physical Education' OR ,,009144,XCOPY /F/Y .\009144.mp3 .\cutMp3\,005089,XCOPY /F/Y .\005089.png .\cutPng\
초등800,10784,초3,1,in,~의 안에,6,전치사,10708,4504,[in],,,#REF!,,social studies,WordText='social studies' OR ,,004504,XCOPY /F/Y .\004504.mp3 .\cutMp3\,010708,XCOPY /F/Y .\010708.png .\cutPng\
초등800,10785,초3,1,in,(장소) ~에(서),6,전치사,6224,21705,[in],,,#REF!,,subject,WordText='subject' OR ,,021705,XCOPY /F/Y .\021705.mp3 .\cutMp3\,006224,XCOPY /F/Y .\006224.png .\cutPng\
초등800,10786,초등,5,informal,"형식적이지 않은,일상적인",3,형용사,11724,15976,[infɔ́:rməl],,,#REF!,,backpack,WordText='backpack' OR ,,015976,XCOPY /F/Y .\015976.mp3 .\cutMp3\,011724,XCOPY /F/Y .\011724.png .\cutPng\
초등800,10787,초4,2,inside,"안쪽,안에",2,명사,9572,3607,[ìnsáid],,,#REF!,,cell phone,WordText='cell phone' OR ,,003607,XCOPY /F/Y .\003607.mp3 .\cutMp3\,009572,XCOPY /F/Y .\009572.png .\cutPng\
초등800,10788,초4,2,inside,안에,4,부사,9572,28366,[ìnsáid -´-、],,,#REF!,,lucky,WordText='lucky' OR ,,028366,XCOPY /F/Y .\028366.mp3 .\cutMp3\,009572,XCOPY /F/Y .\009572.png .\cutPng\
초등800,10789,초등,5,interact,상호작용하다,1,동사,8177,2951,[ìntərǽkt],,,#REF!,,toothbrush,WordText='toothbrush' OR ,,002951,XCOPY /F/Y .\002951.mp3 .\cutMp3\,008177,XCOPY /F/Y .\008177.png .\cutPng\
초등800,10790,초등,5,interact,교류하다,1,동사,4412,27333,[íntərӕkt],,,#REF!,,whose,WordText='whose' OR ,,027333,XCOPY /F/Y .\027333.mp3 .\cutMp3\,004412,XCOPY /F/Y .\004412.png .\cutPng\
초등800,10791,초등,5,international,국제적인,3,형용사,481,765,[ìntərnǽʃənəl],,,#REF!,,guide,WordText='guide' OR ,,000765,XCOPY /F/Y .\000765.mp3 .\cutMp3\,000481,XCOPY /F/Y .\000481.png .\cutPng\
