,textbook ID,학년,출판사,교육과정,단원 번호,단원 명,DESCRIPTION,KEY_EXPRESSION,KEY_EXPRESSION_KOR,SUB_EXPRESSION
657,407,초4,천재(함),2022,1,My Name Is Amy,때에 알맞은 인사말 하기 ,Good morning! ,,Good afternoon! Good evening! 
658,309,초3,천재(이),2022,6,Can You Jump?,격려하는 표현을 통해 상대방에게 힘을 주는 방법 배우기. ,You’ve got this! ,,Keep going! Don’t give up! 
659,309,초3,천재(이),2022,7,Do You Have a Pencil?,물건을 건네줄 때 사용할 수 있는 표현 알아보기. ,Here you go. ,,Here’s your (). Take this. 
660,309,초3,천재(이),2022,8,Are You Happy?,상대방에게 사과하고 이에 답하는 표현 알아보기. ,A: I’m really sorry. B: That’s okay. ,,A: Sorry about that. B: No worries. A: My apologies. B: Don’t worry about it. 
661,409,초4,천재(이),2022,1,What’s Your Name?,다른 사람을 소개하는 표현을 통해 누군가를 소개하는 방법 배우기. ,"This is my friend, Siwu. ",,"Meet my friend, (). Let me introduce (). "
662,308,초3,천재(김),2022,1,"Hello, ABC!",자기소개하는 방법 익히기 ,A: I’m Bella. ,,A: My name is (). A: I’m (). Nice to meet you! 
663,301,초3,천재(함),2015,1,Hello!,Thank you. 를 통해 감사하고 이에 답하는 방법 배우기. ,A: Thanks a lot. B: No problem. ,,A: Many thanks. B: You’re welcome. A: I appreciate it. B: Anytime. 
664,301,초3,천재(함),2015,8,It's Very Tall!,잘못된 정보를 수정하기 ,"No, it isn’t. [SUB_EXPRESSION] That’s not right. No, that’s incorrect. ",,
665,401,초4,천재(함),2015,1,My Name Is Eric,Nice to meet you. 를 통해 소개에 답하는 방법 배우기. ,Nice to see you. ,,Glad to meet you. It’s a pleasure to meet you. 
666,310,초3,YBM(김),2022,1,Hello! I’m Dito,'Goodbye'를 이용하여 헤어질 때 인사하기. ,See you later. ,,Goodbye for now. Take care. 
667,311,초3,YBM(최),2022,1,"Hello, ABC!",헤어질 때 적절한 인사표현을 활용해 작별 인사하기. ,Goodbye. ,,See you later. Take care. 
668,303,초3,YBM(최),2015,7,Can You Swim?,간단한 격려의 표현을 통해 자신감을 북돋아주는 문장 이해하기. ,I believe in you. ,,Keep going! You're doing great! 
669,301,초3,천재(함),2015,1,Hello!,I’m sorry. 를 통해 사과하고 이에 답하는 방법 배우기. ,A: I’m really sorry. B: That’s all right. ,,A: Sorry about that. B: No worries. A: My apologies. B: It’s okay. 
