제목,출판사,교육과정,Lesson,Title,Goal,Functions (의사소통기능),Structures (언어 형식),Functions Material 1,Functions Material 2,
영어Ⅰ,YBM(한),2015,6, Nature and Environment,N/A,"• 희망·바람 표현하기
  I hope you will enjoy your visit to Bridal Cave.
 • 가능성 표현하기
  It’s likely that logging may have contributed to the landslide.","• 부분 부정
Unlike the sinkhole in Florida, not all sinkholes are destructive.

• 분사의 관용적 표현
Generally speaking, naturally occurring sinkholes cannot be prevented.","[DESCRIPTION]
I hope ()를 활용해 희망이나 바람을 표현하기.

[KEY_EXPRESSION]
A: I’m going to visit Bridal Cave this weekend.
B: I hope you will enjoy your visit to Bridal Cave.

[KEY_EXPRESSION_KOR]
A: 이번 주말에 브라이들 동굴을 방문할 거야.
B: 네가 즐거운 방문이 되길 바라.

[SUB_EXPRESSION]
A: I hope () goes well.
B: Thank you!

A: I wish you ().
B: That’s so kind of you.","[DESCRIPTION]
It’s likely that ()를 활용해 가능성을 표현하기.

[KEY_EXPRESSION]
A: What caused the landslide?
B: It’s likely that logging may have contributed to the landslide.

[KEY_EXPRESSION_KOR]
A: 산사태의 원인이 뭐야?
B: 벌목이 산사태에 영향을 줬을 가능성이 높아.

[SUB_EXPRESSION]
A: It’s likely that () will happen.
B: That makes sense.

A: There’s a good chance that ().
B: I think so too.",
영어Ⅱ,YBM(박),2015,1,Treasure out of Trash,N/A,"• 모르고 있음 표현하기
I don’t know how to reuse it.
• 기쁨 표현하기
I’m glad to give it a second chance.","• cannot ~ enough
The importance of urban renewal cannot be stressed enough.

• 가목적어 it, 진목적어 to부정사
Steep roads made it impossible for vehicles to access this poor neighborhood.","[DESCRIPTION]
모르는 것을 말할 때 사용하는 표현.

[KEY_EXPRESSION]
A: Do you know how to reuse this material?
B: I don’t know how to reuse it.

[KEY_EXPRESSION_KOR]
A: 이 재료를 어떻게 재사용하는지 알아?
B: 나는 어떻게 재사용하는지 몰라.

[SUB_EXPRESSION]
A: I’m not sure how to ().
B: Let’s find out together.

A: I have no idea how to ().
B: Maybe we can look it up.

","[DESCRIPTION]
기쁘거나 만족스러운 감정을 표현할 때 사용하는 표현.

[KEY_EXPRESSION]
A: I decided to recycle my old clothes.
B: I’m glad to give it a second chance.

[KEY_EXPRESSION_KOR]
A: 나는 내 헌 옷을 재활용하기로 했어.
B: 그것을 다시 사용할 수 있어서 기뻐.

[SUB_EXPRESSION]
A: I’m happy to ().
B: That’s great to hear!

A: I feel good about ().
B: Me too!",
영어Ⅱ,YBM(박),2015,2,We Are Stronger Together,N/A,"• 격려하기
Don’t give up!
• 안심시키기
It’s going to be okay if they have specific roles.","• 가정법 과거완료
If he had turned his plane back to LaGuardia, it would have made the landing disastrous.

• 동격의 of, that
The idea of turning back to LaGuardia was quickly dismissed.","[DESCRIPTION]
상대방에게 힘을 주거나 용기를 북돋아 줄 때 사용하는 표현.

[KEY_EXPRESSION]
A: This task is so difficult!
B: Don’t give up!

[KEY_EXPRESSION_KOR]
A: 이 작업 너무 어려워!
B: 포기하지 마!

[SUB_EXPRESSION]
A: Keep trying!
B: I’ll do my best.

A: You can do it!
B: Thanks for the encouragement.","[DESCRIPTION]
상대방이 걱정하거나 불안해할 때 안심시키는 표현.

[KEY_EXPRESSION]
A: I’m worried about the team project.
B: It’s going to be okay if they have specific roles.

[KEY_EXPRESSION_KOR]
A: 팀 프로젝트가 걱정돼.
B: 역할이 명확하면 괜찮을 거야.

[SUB_EXPRESSION]
A: Don’t worry, everything will be fine.
B: I hope so.

A: Everything will be okay soon.
B: Thanks, that makes me feel better.",
영어Ⅱ,YBM(박),2015,3,Fun Science about the Human Body,N/A,"• 동의하기
You can say that again!
• 확인 요청하기
Do you mean that colors affect our mood?","• 조건의 접속사 provided that
Crying did relieve their mood, provided that they were given enough time for the benefits of crying to set in.

• 상관 접속사
Niels Stensen discovered in 1662 that not emotions but the lacrimal gland is the proper origin of tears.","[DESCRIPTION]
다양한 표현을 활용해 동의를 나타내기.

[KEY_EXPRESSION]
A: This place is really crowded.
B: You can say that again!

[KEY_EXPRESSION_KOR]
A: 이곳 진짜 붐비네.
B: 그러게 말이야!

[SUB_EXPRESSION]
A: I totally agree!
B: Exactly!

A: That’s so true!
B: I couldn’t agree more.","[DESCRIPTION]
상대방의 말을 정확히 이해했는지 확인하는 표현.

[KEY_EXPRESSION]
A: Different colors can influence our emotions.
B: Do you mean that colors affect our mood?

[KEY_EXPRESSION_KOR]
A: 다양한 색이 우리의 감정에 영향을 줄 수 있어.
B: 그러니까 색이 기분에 영향을 미친다는 거야?

[SUB_EXPRESSION]
A: Are you saying that ()?
B: Yes, exactly!

A: Do you mean ()?
B: That’s right.",
영어Ⅱ,YBM(박),2015,4,Equality for All,N/A,"• 반대 표현하기
I’m against any form of discrimination.
• 기억 여부 묻기
Do you remember our social studies class about human rights?","• 독립부사구
To her regret, there was no women’s running team in the university.

• 완료분사구문
Having never felt such embarrassment and fear before, she wondered if she should step off the course.","[DESCRIPTION]
다양한 표현을 활용해 반대 의견을 나타내기.

[KEY_EXPRESSION]
A: Do you support this policy?
B: I’m against any form of discrimination.

[KEY_EXPRESSION_KOR]
A: 너는 이 정책을 지지해?
B: 나는 어떤 형태의 차별도 반대해.

[SUB_EXPRESSION]
A: I don’t agree with ().
B: I see your point, but I disagree.

A: I strongly oppose ().
B: That makes sense, but I have a different opinion.","[DESCRIPTION]
상대방이 과거의 경험이나 정보를 기억하는지 물을 때 사용하는 표현.

[KEY_EXPRESSION]
A: Do you remember our social studies class about human rights?
B: Yes, it was very interesting.

[KEY_EXPRESSION_KOR]
A: 우리 사회 과목에서 인권에 대해 배운 거 기억해?
B: 응, 정말 흥미로웠어.

[SUB_EXPRESSION]
A: Do you recall ()?
B: Yes, I do.

A: Can you remember ()?
B: Not really.",
영어Ⅱ,YBM(박),2015,5,Sharing the Planet with Every Creature,N/A,"• 확실성의 정도 표현하기
I am sure that pollution is one of the major causes.
• 의무 표현하기
We ought to reduce our use of pesticides.","• 접속사 unless
A green space can be a green desert unless it has flowering plants that are friendly to bees.

• 목적격 보어로 to부정사 사용
This way we can expect commercial growers to reduce their use of pesticides.","[DESCRIPTION]
다양한 표현을 활용해 어떤 사실에 대한 확신의 정도를 나타내기.

[KEY_EXPRESSION]
A: Why do you think pollution is a big problem?
B: I am sure that pollution is one of the major causes.

[KEY_EXPRESSION_KOR]
A: 왜 환경오염이 큰 문제라고 생각해?
B: 나는 오염이 주요 원인 중 하나라고 확신해.

[SUB_EXPRESSION]
A: I’m certain that ().
B: That sounds reasonable.

A: I strongly believe that ().
B: I agree.","[DESCRIPTION]
ought to ()를 활용해 해야 할 의무를 나타내기.

[KEY_EXPRESSION]
A: Pesticides harm the environment.
B: We ought to reduce our use of pesticides.

[KEY_EXPRESSION_KOR]
A: 농약이 환경에 해를 끼쳐.
B: 우리는 농약 사용을 줄여야 해.

[SUB_EXPRESSION]
A: We should try to ().
B: That’s true.

A: It’s necessary to ().
B: Absolutely.",
영어Ⅱ,YBM(박),2015,6,Humans and Technology,N/A,"• 걱정, 두려움 묻기
Are you concerned about security?
• 상상하여 말하기
What if people don’t pay?","• 지각동사와 사역동사의 수동태
Human beings were seen to be replaced with their own creation.

• 주장·제안·요구·명령 동사 + that + 주어 + (should) + 동사원형
British scientists, engineers, and scholars suggested that designers, builders, and users of robots follow five ethical principles.","[DESCRIPTION]
상대방이 걱정하거나 두려워하는 것이 있는지 물을 때 사용하는 표현.

[KEY_EXPRESSION]
A: Are you concerned about security?
B: Yes, I think we need better protection.

[KEY_EXPRESSION_KOR]
A: 너 보안에 대해 걱정돼?
B: 응, 우리는 더 나은 보호가 필요하다고 생각해.

[SUB_EXPRESSION]
A: Do you worry about ()?
B: A little bit.

A: Are you afraid of ()?
B: Sometimes, yes.","[DESCRIPTION]
다양한 표현을 활용해 가상의 상황을 가정하여 이야기하기.

[KEY_EXPRESSION]
A: What if people don’t pay?
B: Then we’ll need a backup plan.

[KEY_EXPRESSION_KOR]
A: 만약 사람들이 돈을 안 내면 어쩌지?
B: 그러면 대책이 필요할 거야.

[SUB_EXPRESSION]
A: What if () happens?
B: We should prepare for that.

A: Imagine if ().
B: That would be interesting!",
영어Ⅱ,YBM(한),2015,1,"Microbes and
 Health",N/A,"• 방법 묻기 
 Do you know how to avoid catching the flu?
 • 오해나 착오 지적하기
 I’m afraid that’s not true.","• 관계대명사의 생략
A human being has about 10 trillion human cells, but there are also other tiny creatures (which are) living in the human body.
  
• 비인칭 독립분사구문
Given this knowledge, nutritionists suggest the following ways to keep our guts healthy.","[DESCRIPTION]
Do you know how to ()?를 활용해 방법을 물어보기.

[KEY_EXPRESSION]
A: Do you know how to avoid catching the flu?
B: Yes, washing your hands frequently can help.

[KEY_EXPRESSION_KOR]
A: 독감을 피하는 방법을 알고 있어?
B: 응, 손을 자주 씻으면 도움이 될 거야.

[SUB_EXPRESSION]
A: Can you tell me how to ()?
B: Sure, here’s what you can do.

A: What’s the best way to ()?
B: You can try ().

","[DESCRIPTION]
다양한 표현을 활용해 상대방의 오해나 착오를 바로잡기.

[KEY_EXPRESSION]
A: So you think this rule applies to everyone?
B: I’m afraid that’s not true.

[KEY_EXPRESSION_KOR]
A: 그래서 네 생각에는 이 규칙이 모두에게 적용된다는 거야?
B: 유감이지만 그렇지 않아.

[SUB_EXPRESSION]
A: Actually, that’s not correct.
B: Oh, I didn’t know that.

A: I’m sorry, but that’s not quite right.
B: I see, thanks for telling me.",
영어Ⅱ,YBM(한),2015,2,"Lesson 2
 Money
 Matters",N/A,"• 장담, 보장 [보증]하기 
  I guarantee that your dad will like it.
 • 만족·불만족 표현하기
  I’m satisfied with my purchases.","• even if 양보의 부사절
Even if the robber had succeeded in getting lots of cash, he would have had trouble spending it.
  
• 가목적어 it
Swedish people would find it surprising that this man tried to rob a bank at all.","[DESCRIPTION]
다양한 표현을 활용해 상대방에게 장담하거나 보장하기.

[KEY_EXPRESSION]
A: I don’t know if my dad will like this gift.
B: I guarantee that your dad will like it.

[KEY_EXPRESSION_KOR]
A: 우리 아빠가 이 선물을 좋아하실지 모르겠어.
B: 장담하는데 아빠가 좋아하실 거야.

[SUB_EXPRESSION]
A: I promise that ().
B: That’s reassuring!

A: You can be sure that ().
B: I hope so.","[DESCRIPTION]
다양한 표현을 활용해 만족이나 불만족을 나타내기.

[KEY_EXPRESSION]
A: How do you feel about your purchases?
B: I’m satisfied with my purchases.

[KEY_EXPRESSION_KOR]
A: 네가 산 물건들에 대해 어떻게 생각해?
B: 나는 내 구매에 만족해.

[SUB_EXPRESSION]
A: I’m happy with ().
B: That’s great!

A: I’m not happy with ().
B: I see what you mean.",
영어Ⅱ,YBM(한),2015,3,"Lesson 3 
 Gift and
 Achievement",N/A,"• 정중하게 의견 표현하기 
  It seems you have a fixed mindset.
 • 결과 · 효과 추측하기
  I think that will help.","• 「배수사 + 비교급」
By age six, the young Wolfgang had practiced an astonishing 3,500 hours −three times more than anybody else in his peer group.
  
 • 명사절을 이끄는 접속사 if / whether
 If you want to know whether a 14-year-old runner will be a good runner when he is 24, you must wait ten years","[DESCRIPTION]
다양한 표현을 활용해 정중하게 의견을 전달하기.

[KEY_EXPRESSION]
A: I always do things this way.
B: It seems you have a fixed mindset.

[KEY_EXPRESSION_KOR]
A: 나는 항상 이렇게 해.
B: 네 사고방식이 고정된 것 같아.

[SUB_EXPRESSION]
A: From my perspective, ().
B: That’s interesting.

A: I tend to think that ().
B: That’s a good point.

","[DESCRIPTION]
I think () will help.를 활용해 결과나 효과를 예상하기.

[KEY_EXPRESSION]
A: I’m thinking of studying one more hour every day.
B: I think that will help.

[KEY_EXPRESSION_KOR]
A: 나는 매일 한 시간 더 공부할까 생각 중이야.
B: 그게 도움이 될 것 같아.

[SUB_EXPRESSION]
A: That might make a difference.
B: I’ll give it a try.

A: It’s possible that ().
B: I hope so.",
영어Ⅱ,YBM(한),2015,4,"Lesson 4
 Look into
 Your Mind",N/A,"• 경향 표현하기 
  You tend to avoid difficult situations.
 • 제안 혹은 충고하기
 You ought to organize your desk.","• 5형식 문장의 목적격 보어
The confirmation bias makes people unconsciously seek information that matches their own opinions.
  
• 상관접속사의 수일치
Both Kevin and Sara are affected by the confirmation bias.","[DESCRIPTION]
다양한 표현을 활용해 특정한 행동이나 습관을 나타내기.

[KEY_EXPRESSION]
A: Why do I always feel nervous before a test?
B: You tend to avoid difficult situations.

[KEY_EXPRESSION_KOR]
A: 왜 나는 시험 전에 항상 긴장될까?
B: 너는 어려운 상황을 피하는 경향이 있어.

[SUB_EXPRESSION]
A: You often ().
B: That makes sense.

A: You have a habit of ().
B: I guess you’re right.","[DESCRIPTION]
You ought to ()를 활용해 상대방에게 행동을 추천하거나 충고하기.

[KEY_EXPRESSION]
A: My desk is always messy.
B: You ought to organize your desk.

[KEY_EXPRESSION_KOR]
A: 내 책상이 항상 지저분해.
B: 너는 책상을 정리하는 게 좋아.

[SUB_EXPRESSION]
A: You should try to ().
B: That’s a good idea.

A: It would be better to ().
B: I’ll consider that.

",
영어Ⅱ,YBM(한),2015,5,"Lesson 5
 Exploring
 the Universe",N/A,"• 예를 들어 설명하기 
 To give you an example, spacesuits supply astronauts with oxygen.
 • 감정 표현하기
  That’s interesting.","• 병렬구조
Plants grown on a spacecraft may be used to potentially reduce carbon dioxide and produce oxygen, as well as provide water for drinking through transpiration.
  
• to부정사의 수동태
Still, there are questions that need to be answered.","[DESCRIPTION]
To give you an example, ()를 활용해 예시를 들어 설명하기.

[KEY_EXPRESSION]
A: How do astronauts breathe in space?
B: To give you an example, spacesuits supply astronauts with oxygen.

[KEY_EXPRESSION_KOR]
A: 우주비행사들은 우주에서 어떻게 숨을 쉬어?
B: 예를 들면, 우주복이 산소를 공급해 줘.

[SUB_EXPRESSION]
A: For instance, ().
B: Oh, I see!

A: One example is ().
B: That makes sense.","[DESCRIPTION]
다양한 표현을 활용해 감정을 나타내기.

[KEY_EXPRESSION]
A: Did you know that some turtles live for over 100 years?
B: That’s interesting.

[KEY_EXPRESSION_KOR]
A: 어떤 거북이는 100년 이상 산다는 거 알고 있었어?
B: 흥미롭다.

[SUB_EXPRESSION]
A: That’s amazing!
B: I didn’t know that.

A: How fascinating!
B: Right? It’s so cool.

",
