*중고등1200 교육부 지정 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업,,,,,,,,,,,
voca NO,grade ID,grade NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol,example_english,example_korean
1088,중1,6,dish,요리,2,명사,2672,28328,[diʃ],,
1089,중1,6,dish,접시,2,명사,3054,5054,[díʃ],,
1090,중1,6,dive,"잠수하다,뛰어들다,하강하다",1,동사,1076,1713,[dáiv],,
1091,중1,6,dive,"다이빙,잠수",2,명사,6383,28678,[daiv],,
1092,중1,6,dolphin,돌고래,2,명사,5298,9757,[dálfin],,
1093,중1,6,donate,"헌혈하다,(장기를) 기증하다",1,동사,6235,26131,[dóuneit],,
1094,중1,6,donate,기부하다,1,동사,9964,951,[dóuneit],,
1095,중1,6,dust,(가루를) 흩뿌리다,1,동사,1159,27383,[dʌst],,
1096,중1,6,dust,먼지,2,명사,1159,1867,[dʌ́st],,
1097,중1,6,each,각각의,5,대명사,114,138,[í:ʧ],,
1098,중1,6,earn,"(자격을) 얻다,받다",1,동사,4025,21895,[ə́:rn],,
1099,중1,6,earn,벌다,1,동사,8254,2325,[ə́:rn],,
1100,중1,6,easy,쉬운,3,형용사,2011,3314,[í:zi],,
1101,중1,6,easy,편한,3,형용사,8466,21506,[í:zi],,
1102,중1,6,edit,편집하다,1,동사,3676,6085,[édit],,
1103,중1,6,effect,영향을 미치다,1,동사,8352,17128,[ifékt],,
1104,중1,6,effect,"영향,효과",2,명사,3954,6574,[ifékt],,
1105,중1,6,effect,"결과,영향",2,명사,7843,25992,[ifékt],,
1106,중1,6,effect,느낌,2,명사,15000,22872,[ifékt],,
1107,중1,6,either,역시,4,부사,938,18362,[í:ðər],,
1108,중1,6,either,(부정문에서)~도(또한/역시),4,부사,2270,25640,[í:ðər],,
1109,중1,6,either,어느 한쪽의,5,대명사,793,3725,[í:ðər],,
1110,중1,6,else,그밖에,4,부사,10619,853,[éls],,
1111,중1,6,enemy,적,2,명사,2987,4922,[énəmi],,
1112,중1,6,engineer,"기사,공학자",2,명사,609,959,[èndʒiníər],,
1113,중1,6,enjoy,즐기다,1,동사,8413,5398,[indʒɔ́i],,
1114,중1,6,envelope,봉투,2,명사,1519,2480,[énvəlòup],,
1115,중1,6,even,평평한,3,형용사,3686,6104,[í:vən],,
1116,중1,6,even,짝수의,3,형용사,6470,25243,[íːvən],,
1117,중1,6,even,"~조차도,심지어 ~하기까지도",4,부사,6743,5230,[í:vən],,
1118,중1,6,even,심지어,4,부사,6743,31092,[íːvən],,
1119,중1,6,even,훨씬,4,부사,7763,17136,[í:vən],,
1120,중1,6,event,행사,2,명사,1674,2778,[ivént],,
1121,중1,6,event,"대회,경기",2,명사,12979,19556,[ivént],,
1122,중1,6,except,제외하고는,6,전치사,2664,4434,[iksépt],,
1123,중1,6,excuse,용서하다,1,동사,8292,16808,[ikskjú:z],,
1124,중1,6,excuse,양해를 구하다,1,동사,16158,25645,[ikskjú:s],,
1125,중1,6,excuse,"변명,이유",2,명사,7329,4165,[ikskjú:s],,
1126,중1,6,expect,"기대하다,예상하다",1,동사,592,930,[ikspékt],,
1127,중1,6,expect,기다리다,1,동사,9354,25451,[ikspékt],,
1128,중1,6,expensive,비싼,3,형용사,1632,2701,[ikspénsiv],,
1129,중1,6,experience,경험하다,1,동사,248,19214,[ikspíəriəns],,
1130,중1,6,explain,설명하다,1,동사,8217,3062,[ikspléin],,
1131,중1,6,fair,시장,2,명사,2058,18382,[fέər],,
1132,중1,6,fair,전시회,2,명사,8378,17467,[fέər],,
1133,중1,6,fair,"축제 마당,풍물 장터",2,명사,13361,28734,[fεər],,
1134,중1,6,fair,아름다운,3,형용사,3722,17782,[fέər],,
1135,중1,6,fair,화창한,3,형용사,4100,19563,[fέər],,
1136,중1,6,fair,분별 있는,3,형용사,8122,30656,[fεər],,
1137,중1,6,fair,공평한,3,형용사,8173,614,[fέər],,
1138,중1,6,fair,"공정한,공평한",3,형용사,8173,17144,[fέər],,
1139,중1,6,fashion,"만들다,만들어내다",1,동사,8181,25650,[fǽʃən],,
1140,중1,6,fashion,유행,2,명사,8312,4358,[fǽʃən],,
1141,중1,6,fashion,패션,2,명사,12372,16811,[fǽʃən],,
1142,중1,6,fashion,방식,2,명사,14325,17145,[fǽʃən],,
1143,중1,6,fault,결점,2,명사,259,402,[fɔ́:lt],,
1144,중1,6,fault,단층,2,명사,16481,27284,[fɔːlt],,
1145,중1,6,fault,잘못,3,형용사,9694,17146,[fɔ́:lt],,
1146,중1,6,feed,먹이다,1,동사,1156,1864,[fí:d],,
1147,중1,6,feed,음식을 주다,1,동사,1156,25655,[fí:d],,
1148,중1,6,feed,먹이다,1,동사,4818,20867,[fí:d],,
1149,중1,6,feed,(가족을) 부양하다,1,동사,9676,22972,[fíːd],,
1150,중1,6,feed,넣다,1,동사,9725,20866,[fí:d],,
1151,중1,6,feed,송신하다,1,동사,10102,19969,[fí:d],,
1152,중1,6,fever,"열,열병",2,명사,2387,3925,[fí:vər],,
1153,중1,6,final,결승전,2,명사,6217,21514,[fáinl],,
1154,중1,6,final,기말시험,2,명사,15862,25658,[fáinl],,
1155,중1,6,final,최종의,3,형용사,3458,5738,[fáinl],,
1156,중1,6,fit,적합하다,1,동사,2995,17799,[fít],,
1157,중1,6,fit,(의복 등이) 꼭 맞다,1,동사,8374,3620,[fít],,
1158,중1,6,fit,발작,2,명사,4777,22987,[fít],,
1159,중1,6,fit,"적합한,알맞은",3,형용사,2607,26119,[fít],,
1160,중1,6,fit,건강한,3,형용사,3428,18400,[fít],,
1161,중1,6,flash,"뽐내다,과시하다",1,동사,8157,21332,[flǽʃ],,
1162,중1,6,flash,반짝이다,1,동사,14799,21517,[flǽʃ],,
1163,중1,6,flash,번쩍임,2,명사,1657,2322,[flǽʃ],,
1164,중1,6,flash,(카메라) 플래시,2,명사,12254,16528,[flǽʃ],,
1165,중1,6,flat,아파트식 주거지,2,명사,2173,28863,[flæt],,
1166,중1,6,flat,"평지,평야",2,명사,6795,31189,[flæt],,
1167,중1,6,flat,냉담한,3,형용사,1231,22990,[flǽt],,
1168,중1,6,flat,평평한,3,형용사,3686,6103,[flǽt],,
1169,중1,6,flat,바람이 빠진,3,형용사,4490,19574,[flǽt],,
1170,중1,6,flat,단조로운,3,형용사,4544,18403,[flǽt],,
1171,중1,6,flat,맛없는,3,형용사,5662,22991,[flǽt],,
1172,중1,6,flat,싱거운,3,형용사,12833,27248,[flæt],,
1173,중1,6,flat,(요금이) 균일한,3,형용사,15248,21925,[flǽt],,
1174,중1,6,float,"뜨다,떠가다",1,동사,1078,1716,[flóut],,
1175,중1,6,flood,범람하다,1,동사,3894,18409,[flʌ́d],,
1176,중1,6,flood,(감정/생각이)밀려든다,1,동사,13138,28855,[flʌd],,
1177,중1,6,flood,홍수,2,명사,3894,6465,[flʌ́d],,
1178,중1,6,fold,접다,1,동사,3051,5051,[fóuld],,
1179,중1,6,fold,주름,2,명사,2014,20882,[fóuld],,
1180,중1,6,folk,사람들,2,명사,1689,2801,[fóuk],,
1181,중1,6,folk,민속의,3,형용사,5836,16827,[fóuk],,
1182,중1,6,follow,"따르다,(사회관계망 서비스 등에)팔로하다",1,동사,1044,1660,[fálou],,
1183,중1,6,follow,(분명히) 이해하다,1,동사,14102,21932,[fάlou],,
1184,중1,6,foreign,"외국의,타국의",3,형용사,2486,4116,[fɔ́:rən; fárən],,
1185,중1,6,forever,영원히,4,부사,2408,3971,[fɔ:révər],,
1186,중1,6,forgive,용서하다,1,동사,8292,4166,[fərgív],,
1187,중1,6,frame,(거짓 증거로) 죄[누명]를 뒤집어씌우다,1,동사,4314,31647,[fréim],,
1188,중1,6,frame,틀을 만들다,1,동사,16721,30686,[freim],,
1189,중1,6,frame,"구조,틀",2,명사,3638,6027,[fréim],,
1190,중1,6,frame,안경테,2,명사,5556,18416,[fréim],,
1191,중1,6,freeze,얼다,1,동사,2297,3788,[frí:z],,
1192,중1,6,freeze,작동이 멈추다,1,동사,5551,17807,[frí:z],,
1193,중1,6,fry,기름에 튀기다,1,동사,598,939,[frái],,
1194,중1,6,gate,문,2,명사,1265,2045,[géit],,
1195,중1,6,gather,모이다,1,동사,1201,21523,[gǽðər],,
1196,중1,6,gather,"모으다,모이다",1,동사,9455,1938,[gǽðər],,
1197,중1,6,gesture,몸짓,2,명사,1222,1977,[dʒésʧər],,
1198,중1,6,ghost,유령,2,명사,8309,4317,[góust],,
1199,중1,6,gift,선물,2,명사,1820,3031,[gift],,
1200,중1,6,gift,재능,2,명사,9724,17171,[gíft],,
1201,중1,6,glove,장갑,2,명사,2927,4836,[glʌ́v],,
1202,중1,6,glove,글러브,2,명사,12259,16536,[glʌ́v],,
1203,중1,6,grade,채점하다,1,동사,5337,30923,[greid],,
1204,중1,6,grade,등급,2,명사,1038,1649,[gréid],,
1205,중1,6,grade,"성적,등급",2,명사,5896,16855,[gréid],,
1206,중1,6,grade,"학년,성적",2,명사,11692,16540,[gréid],,
1207,중1,6,graph,"도표,그래프",2,명사,543,14594,[grǽf],,
1208,중1,6,greet,인사하다,1,동사,2783,4616,[grí:t],,
1209,중1,6,greet,환영하다,1,동사,8498,17177,[grí:t],,
1210,중1,6,guard,지키다,1,동사,3296,5484,[gá:rd],,
1211,중1,6,guard,경비 요원,2,명사,279,18992,[gá:rd],,
1212,중1,6,guest,손님,2,명사,1935,3200,[gést],,
1213,중1,6,guide,안내서,2,명사,1704,17822,[gáid],,
1214,중1,6,guide,안내인,2,명사,10878,17823,[gáid],,
1215,중1,6,half,절반,2,명사,3035,5027,[hǽf],,
1216,중1,6,half,30분,2,명사,15855,25380,[hǽf],,
1217,중1,6,hall,복도,2,명사,1505,17180,[hɔ́:l],,
1218,중1,6,hall,현관,2,명사,3854,17483,[hɔ́:l],,
1219,중1,6,hall,회관,2,명사,3939,6550,[hɔ́:l],,
1220,중1,6,handle,다루다,1,동사,7046,17183,[hǽndl],,
1221,중1,6,handle,손잡이,2,명사,1946,3211,[hǽndl],,
1222,중1,6,handsome,잘생긴,3,형용사,2908,4813,[hǽnsəm],,
1223,중1,6,handsome,"(양이) 많은,큰",3,형용사,10635,24524,[hǽnsəm],,
1224,중1,6,happen,"(일,사건등이) 일어나다,생기다",1,동사,7185,4663,[hǽpən],,
1225,중1,6,health,건강,2,명사,212,323,[hélθ],,
1226,중1,6,healthy,"건강한,건강에 좋은",3,형용사,7835,324,[hélθi],,
1227,중1,6,hear,듣다,1,동사,1029,1636,[híər],,
1228,중1,6,heaven,"천국,하늘나라",2,명사,10745,6224,[hévən],,
1229,중1,6,height,"최고조,절정",2,명사,3040,20436,[háit],,
1230,중1,6,height,높이,2,명사,3072,5085,[háit],,
1231,중1,6,height,키,2,명사,7339,16867,[háit],,
1232,중1,6,hide,"숨다,숨기다",1,동사,150,3308,[háid],,
1233,중1,6,hide,숨기다,1,동사,150,28815,[haid],,
1234,중1,6,hide,가죽,2,명사,10126,31110,[haid],,
1235,중1,6,hole,구멍,2,명사,456,727,[hóul],,
1236,중1,6,honey,꿀,2,명사,8848,14626,[hʌ́ni],,
1237,중1,6,honey,"여보,얘",2,명사,16163,25685,[hʌ́ni],,
1238,중1,6,hug,꼭 껴안다,1,동사,3697,14630,[hʌ́g],,
1239,중1,6,huge,거대한,3,형용사,8019,282,[hjú:dʒ],,
1240,중1,6,hungry,배고픈,3,형용사,9337,2274,[hʌ́ŋgri],,
1241,중1,6,hurt,"상처를 입히다,(감정을) 상하게 하다",1,동사,2327,2935,[hə́:rt],,
1242,중1,6,hurt,다치다,1,동사,14808,21542,[hə́:rt],,
1243,중1,6,imagine,상상하다,1,동사,314,2913,[imǽdʒin],,
1244,중1,6,include,포함하다,1,동사,8469,6121,[inklú:d],,
1245,중1,6,instead,대신에,4,부사,10850,824,[instéd],,
1246,중1,6,interest,관심을 끌다,1,동사,3997,16881,[íntərəst],,
1247,중1,6,interest,흥미롭게 하다,1,동사,11030,30570,"[íntərəst, -tərèst]",,
1248,중1,6,interest,"관심,흥미",2,명사,3997,6637,[íntərəst],,
1249,중1,6,interest,이익,2,명사,7581,21990,[íntərəst],,
1250,중1,6,interest,(금융) 이자,2,명사,13316,20470,[íntərəst],,
1251,중1,6,interview,"인터뷰,회견",2,명사,5864,25981,[íntərvjù:],,
1252,중1,6,invent,발명하다,1,동사,8302,2218,[invént],,
1253,중1,6,island,섬,2,명사,1842,3069,[áilənd],,
1254,중1,6,item,"물품,항목",2,명사,3807,6300,[áitəm],,
1255,중1,6,joke,"농담,장난",2,명사,779,1247,[dʒóuk],,
1256,중1,6,journey,"여행,이동",2,명사,9617,3871,[dʒə́:rni],,
1257,중1,6,joy,기쁨,2,명사,7920,956,[dʒɔ́i],,
1258,중1,6,knee,무릎,2,명사,1243,2007,[ní:],,
1259,중1,6,lamp,등불,2,명사,5296,9754,[lǽmp],,
1260,중1,6,language,언어,2,명사,2301,3774,[lǽŋgwidʒ],,
1261,중1,6,laugh,웃다,1,동사,8299,4235,[lǽf],,
1262,중1,6,law,(과학/철학상의) 법칙,2,명사,507,31042,[lɔː],,
1263,중1,6,law,법,2,명사,1441,2337,[lɔ́:],,
1264,중1,6,lawyer,변호사,2,명사,1466,2378,[lɔ́:jər; lɔ́iər],,
1265,중1,6,leaf,나뭇잎,2,명사,683,1098,[lí:f],,
1266,중1,6,leaf,"(책의)낱장,책장",2,명사,3391,31071,[liːf],,
1267,중1,6,lean,기대다,1,동사,591,929,[lí:n],,
1268,중1,6,lean,기울어지다,1,동사,3322,20485,[lí:n],,
1269,중1,6,lean,"(몸을) 숙이다,굽히다",1,동사,13076,31457,[lí:n],,
1270,중1,6,lean,군살이 없는,3,형용사,710,30874,[liːn],,
1271,중1,6,lean,기름기가 없는,3,형용사,16734,30865,[liːn],,
1272,중1,6,leap,뛰어오르다,1,동사,1074,1706,[lí:p],,
1273,중1,6,leave,"~한 상태로 두다,떠나다",1,동사,4360,30676,[liːv],,
1274,중1,6,leave,"두고 오다,남기다",1,동사,7637,16888,[lí:v],,
1275,중1,6,leave,떠나다,1,동사,9891,6608,[lí:v],,
1276,중1,6,let,"(~하게)놓아두다,(~을 하도록)허락하다",1,동사,8405,21556,[lét],,
1277,중1,6,let,시키다,1,동사,10681,3389,[lét],,
1278,중1,6,level,수준,2,명사,1985,3273,[lévəl],,
1279,중1,6,level,(수평면의)높이,2,명사,3072,25704,[lévəl],,
1280,중1,6,level,평평한,3,형용사,3686,30913,[lévəl],,
1281,중1,6,lift,(기분/사기를) 북돋우다,1,동사,240,26095,[líft],,
1282,중1,6,lift,들어올리다,1,동사,1034,1645,[líft],,
1283,중1,6,lift,"(상태/지위 등을) 높이다,향상시키다",1,동사,9871,26102,[líft],,
1284,중1,6,lift,양력(들어올리는 힘),2,명사,1034,26064,[líft],,
1285,중1,6,list,열거하다,1,동사,5171,17877,[líst],,
1286,중1,6,list,목록을 작성하다,1,동사,10651,18539,[líst],,
1287,중1,6,list,목록에 언급하다,1,동사,12923,18540,[líst],,
1288,중1,6,list,"표,리스트",2,명사,10651,1908,[líst],,
1289,중1,6,lose,"잃다,경기에 지다",1,동사,2826,4686,[lú:z],,
1290,중1,6,lose,경기에 지다,1,동사,3665,19657,[lú:z],,
1291,중1,6,lot,"구획,부지,추첨",2,명사,2059,31146,[lat],,
1292,중1,6,lot,많음,2,명사,3723,1798,[lát],,
1293,중1,6,loud,큰소리의,3,형용사,3547,5895,[láud],,
1294,중1,6,machine,기계,2,명사,578,910,[məʃí:n],,
1295,중1,6,magazine,잡지,2,명사,2924,4832,[mægəzí:n],,
1296,중1,6,magic,"마법,마술",2,명사,10764,1741,[mǽdʒik],,
1297,중1,6,main,"주요한,중요한",3,형용사,3198,5294,[méin],,
1298,중1,6,manner,"방법,예법",2,명사,1384,2243,[mǽnər],,
1299,중1,6,manner,"태도,방식",2,명사,5841,22049,[mǽnər],,
1300,중1,6,manner,예의범절,2,명사,9868,19666,[mǽnər],,
1301,중1,6,manner,"(미술 작품 등의) 형식,양식",2,명사,13418,24720,[mǽnər],,
1302,중1,6,mask,"가면,탈",2,명사,76,92,[mǽsk],,
1303,중1,6,master,완전히 익히다,1,동사,2379,18570,[mǽstər],,
1304,중1,6,master,주인,2,명사,3203,5307,[mǽstər],,
1305,중1,6,master,거장,2,명사,4427,17251,[mǽstər],,
1306,중1,6,master,사범,2,명사,5447,25935,[mǽstər],,
1307,중1,6,master,석사,2,명사,6102,22055,[mǽstər],,
1308,중1,6,master,"달인,명수",2,명사,8425,30883,[mǽstər],,
1309,중1,6,master,"뛰어난 기술의,일류의",3,형용사,8425,30894,[mǽstər],,
1310,중1,6,mate,짝짓기 하다,1,동사,12151,21377,[méit],,
1311,중1,6,mate,"동료,친구",2,명사,11766,16018,[méit],,
1312,중1,6,matter,중요하다,1,동사,9542,18573,[mǽtər],,
1313,중1,6,matter,"중요하다,문제가 되다",1,동사,9542,30901,[mǽtər],,
1314,중1,6,matter,(일반적인) 물질,2,명사,1294,24729,[mǽtər],,
1315,중1,6,matter,"문제,상황",2,명사,10824,4645,[mǽtər],,
1316,중1,6,maybe,아마,4,부사,2152,3544,[méibi],,
1317,중1,6,meal,식사,2,명사,2076,3402,[mí:l],,
1318,중1,6,mean,의미하다,1,동사,6955,4483,[mí:n],,
1319,중1,6,mean,의도하다,1,동사,9860,28933,[miːn],,
1320,중1,6,mean,수단,2,명사,13170,27282,[miːn],,
1321,중1,6,mean,산술 평균,2,명사,16373,28878,[miːn],,
1322,중1,6,mean,"심술궂은,짓궂은",3,형용사,445,25725,[mí:n],,
1323,중1,6,mean,비열한,3,형용사,7890,9769,[mí:n],,
1324,중1,6,melt,녹다,1,동사,765,1219,[mélt],,
1325,중1,6,mention,"언급하다,말하다",1,동사,8027,1811,[ménʃən],,
1326,중1,6,menu,메뉴,2,명사,6278,14727,[ménju:],,
1327,중1,6,message,"메시지,소식",2,명사,1909,3166,[mésidʒ],,
1328,중1,6,minute,(시간 단위) ~분,2,명사,1564,2566,[mínit],,
1329,중1,6,minute,순간,2,명사,1999,19671,[mínit],,
1330,중1,6,minute,의사록,2,명사,5312,9779,[mínit],,
1331,중1,6,minute,미세한,3,형용사,2166,21002,[mainjút],,
1332,중1,6,mirror,(사물/형체를) 비추다,1,동사,8087,21567,[mírər],,
1333,중1,6,mirror,반영시키다,1,동사,15820,25288,[mírər],,
1334,중1,6,mission,임무,2,명사,2831,4692,[míʃən],,
1335,중1,6,mix,섞다,1,동사,8500,3021,[míks],,
1336,중1,6,mix,"혼합물,섞은 것",2,명사,3890,25936,[míks],,
1337,중1,6,moment,"순간,때",2,명사,1999,3298,[móumənt],,
1338,중1,6,mount,(산에) 오르다,1,동사,1723,2862,[máunt],,
1339,중1,6,mount,"(수량/정도가) 높아지다,늘다",1,동사,3372,30929,[maunt],,
1340,중1,6,mount,올라타다,1,동사,7565,25964,[máunt],,
1341,중1,6,mount,서서히 증가하다,1,동사,8491,24763,[máunt],,
1342,중1,6,mud,진흙,2,명사,4974,14747,[mʌ́d],,
1343,중1,6,museum,박물관,2,명사,1341,2160,[mju:zí:əm],,
1344,중1,6,mushroom,급성장하다,1,동사,566,23371,[mʌ́ʃruːm],,
1345,중1,6,mushroom,버섯,2,명사,8791,13631,[mʌ́ʃru:m],,
1346,중1,6,mystery,신비,2,명사,1582,3428,[místəri],,
1347,중1,6,mystery,수수께끼,2,명사,8207,18601,[místəri],,
1348,중1,6,mystery,추리소설,2,명사,16246,31638,[místəri],,
1349,중1,6,nail,못을 박다,1,동사,10027,26118,[néil],,
1350,중1,6,nail,"손톱,못",2,명사,10875,3212,[néil],,
1351,중1,6,nail,못,2,명사,14848,19680,[néil],,
1352,중1,6,narrow,좁히다,1,동사,7337,22078,[nǽrou],,
1353,중1,6,narrow,좁은,3,형용사,3169,5251,[nǽrou],,
1354,중1,6,narrow,간신히 된,3,형용사,3169,9780,[nǽrou],,
1355,중1,6,nervous,긴장하는,3,형용사,633,28331,[nə́ːrvəs],,
1356,중1,6,nervous,신경의,3,형용사,2082,23384,[nə́ːrvəs],,
1357,중1,6,nervous,"불안해하는,초조한,긴장되는",3,형용사,11007,3411,[nə́:rvəs],,
1358,중1,6,net,그물,2,명사,547,852,[nét],,
1359,중1,6,net,(돈의 액수) 순,3,형용사,14872,17264,[nét],,
1360,중1,6,noise,시끄러운 소리,2,명사,2042,3357,[nɔ́iz],,
1361,중1,6,noon,정오,2,명사,3077,5091,[nú:n],,
1362,중1,6,nut,견과,2,명사,11413,15346,[nʌ́t],,
1363,중1,6,object,반대하다,1,동사,11885,22088,[àbdʒíkt],,
1364,중1,6,object,"물건,물체,목표",2,명사,1219,2072,[ábdʒekt; ábdʒikt],,
1365,중1,6,object,목표,2,명사,1219,23406,[ábdʒekt; ábdʒikt],,
1366,중1,6,object,"목적,물체",2,명사,13170,31169,[άbdʒikt],,
1367,중1,6,obvious,분명한,3,형용사,8042,2581,[ə́bviəs],,
1368,중1,6,ocean,대양,2,명사,900,1436,[óuʃən],,
1369,중1,6,opinion,"의견,생각",2,명사,2683,4463,[əpínjən],,
1370,중1,6,order,(사회적) 질서,2,명사,15737,24829,[ɔ́ːrdər],,
1371,중1,6,other,다른,5,대명사,10632,1321,[ʌ́ðər],,
1372,중1,6,pair,"연결하다,짝짓다",1,동사,3780,30902,[pεər],,
1373,중1,6,palace,"궁전,왕궁",2,명사,494,782,[pǽlis],,
1374,중1,6,parade,보여주다,1,동사,9529,19320,[pəréid],,
1375,중1,6,parade,"행렬,행진",2,명사,3832,6343,[pəréid],,
1376,중1,6,past,과거,2,명사,8329,28376,[pæst],,
1377,중1,6,past,과거의,3,형용사,8329,620,[pǽst],,
1378,중1,6,peaceful,평화로운,3,형용사,3689,6108,[pí:sfəl],,
1379,중1,6,perfect,완벽하게 하다,1,동사,10792,26035,[pə́:rfikt],,
1380,중1,6,perfect,완전한,3,형용사,2469,4087,[pə́:rfikt],,
1381,중1,6,perfect,"완벽한,완전한",3,형용사,2469,19327,[pə́:rfikt],,
1382,중1,6,perhaps,아마,4,부사,2152,3543,[pərhǽps],,
1383,중1,6,person,사람,2,명사,1688,2798,[pə́:rsn],,
1384,중1,6,pet,쓰다듬다,1,동사,6763,21588,[pét],,
1385,중1,6,pet,애완동물,2,명사,2224,3659,[pét],,
1386,중1,6,physical,"물리학의,물리적인",3,형용사,1291,25301,[fízikəl],,
1387,중1,6,physical,육체의,3,형용사,2630,4374,[fízikəl],,
1388,중1,6,physical,신체적인,3,형용사,2630,30736,[fízikəl],,
1389,중1,6,pie,파이,2,명사,8109,14814,[pái],,
1390,중1,6,piece,"작품,조각",2,명사,5797,20092,[pí:s],,
1391,중1,6,piece,"조각,일부분",2,명사,8109,5173,[pí:s],,
1392,중1,6,piece,한 개,2,명사,9510,21592,[pí:s],,
1393,중1,6,pin,고정시키다,1,동사,344,18663,[pín],,
1394,중1,6,pin,고정하다,1,동사,1262,30812,[pin],,
1395,중1,6,pin,핀,2,명사,5273,9729,[pín],,
1396,중1,6,plane,평면,2,명사,1643,2724,[pléin],,
1397,중1,6,plane,비행기,2,명사,1644,21594,[pléin],,
1398,중1,6,plant,공장,2,명사,382,22166,[plǽnt],,
1399,중1,6,plant,식물,2,명사,2074,3400,[plǽnt],,
1400,중1,6,plate,접시,2,명사,3054,5055,[pléit],,
