textbook ID,레슨,단어,품사,PoS,뜻,예문,예문 해석
709,1,speak,동사,1,말하다,Can you speak Chinese?,너는 중국어를 할 수 있니?
709,5,specialist,명사,2,전문가,I met a child life specialist.,나는 아동 생활 전문가를 만났다.
709,4,speech,명사,2,연설,I will make a speech in front of the class tomorrow.,나는 반 친구들 앞에서 내일 연설을 할 것이다.
709,2,spirit,명사,2,"정신, 영혼",My grandma has a cheerful spirit.,우리 할머니는 쾌활한 영혼을 가지고 계신다.
709,1,sport,명사,2,"스포츠, 운동",What sports do you like?,너는 어떤 운동을 좋아하니?
709,6,stairs,명사,2,계단,Don't run up the stairs.,계단을 뛰어서 올라가지 마.
709,5,stand,동사,1,서다,"Stand up, please.",일어서 주세요.
709,9,star,명사,2,별,There are many stars in the sky.,하늘에 많은 별들이 있다.
709,2,start,동사,1,시작하다,We start a class at 9 a.m.,우리는 수업을 오전 9시에 시작한다.
709,3,starter,명사,2,전채 요리,"What is the best starter, a soup or a salad?",무엇이 최고의 전채 요리입니까? 수프 아니면 샐러드?
709,4,stay,동사,1,"그대로 있다, 머무르다",My sister and I stayed home all day long today.,내 여동생과 나는 오늘 하루 종일 집에 있었다.
709,SL,step,명사,2,단계,Let's do it step by step.,단계별로 하자.
709,5,stomach,명사,2,"배, 복부",My brother hit me in the stomach.,내 남동생이 내 배를 때렸다.
709,4,stone,명사,2,돌,A monkey threw stones at the tree.,원숭이 한 마리가 나무에 돌을 던졌다.
709,4,story,명사,2,이야기,I was touched by the story.,나는 그 이야기에 감동받았다.
709,5,straight,부사,4,똑바로,Sit up straight.,똑바로 앉아라.
709,9,street,명사,2,거리,Tteokbokki is famous street food in Korea.,떡볶이는 한국의 유명한 길거리 음식이다.
709,5,strong,형용사,3,강한,We're a strong team.,우리는 강한 팀이다.
709,1,student,명사,2,학생,Are you a good student?,너는 좋은 학생이니?
709,2,study,동사,1,공부하다,I study math very hard.,나는 수학을 열심히 공부한다.
709,SL,suit,명사,2,정장,I bought a suit for a job interview.,나는 면접을 위해 정장을 샀다.
709,8,sun,명사,2,태양,Sunglasses protect your eyes from the sun.,선글라스는 태양으로부터 당신의 눈을 보호해 준다.
709,8,sunglasses,명사,2,선글라스,Your sunglasses are cool.,너의 선글라스 멋지다.
709,2,super,형용사,3,대단한,You did a super job.,너는 대단한 일을 했어.
709,2,sure,형용사,3,"(상대가 감사할 때) 뭘, 뭘요","""Thank you very much."" ""Sure.""","""정말 감사합니다."" ""뭘요."""
709,4,surprised,형용사,3,놀란,You look surprised.,너 놀란 것 같아 보인다.
709,4,surprisingly,부사,4,놀랍게도,"Surprisingly, my friend won first prize in the speech contest.",놀랍게도 내 친구가 연설 대회에서 1등을 했다.
709,2,sweet,형용사,3,"상냥한, 다정다감한",The girl is so kind and sweet.,그 소녀는 매우 친절하고 상냥하다.
709,3,system,명사,2,제도,We'll introduce a new system next month.,우리는 다음 달에 새로운 제도를 도입할 것이다.
709,5,tail,명사,2,꼬리,A monkey has a long tail.,원숭이는 꼬리가 길다.
709,1,take,동사,1,가지고 가다,Take an umbrella. It's raining.,우산을 가져가. 비가 오고 있어.
709,6,take a shower,"동사, 숙어/관용어",#N/A,샤워를 하다,I take a shower before I go to bed.,나는 자기 전에 샤워를 한다.
709,5,take care of,숙어/관용어,9,~을 돌보다,Can you take care of the kids?,아이들을 돌봐 줄 수 있나요?
709,2,take out,숙어/관용어,9,"꺼내다, 끄집어 내다",I'll take out the cookies from the oven.,내가 오븐에서 쿠키들을 꺼낼게.
709,2,take out the garbage,숙어/관용어,9,쓰레기통을 비우다,Can you take out the garbage?,쓰레기통 비워 줄래?
709,2,talk,동사,1,말하다,Let's talk about the problem.,그 문제에 대해 이야기해 보자.
709,5,tall,형용사,3,키가 ~인,How tall are you?,키가 얼마나 되나요?
709,5,taste,동사,1,~한 맛이 나다,It tastes sweet.,그것은 달콤한 맛이 난다.
709,3,tasty,형용사,3,맛있는,I love tasty food.,나는 맛있는 음식을 좋아한다.
709,3,tea,명사,2,차,Would you like some tea?,차 좀 마실래요?
709,1,teacher,명사,2,선생님,My homeroom teacher is handsome.,나의 담임 선생님은 잘생기셨어.
709,8,tell,동사,1,말하다,I'll tell you a funny story.,내가 너에게 웃긴 이야기해 줄게.
709,4,test,명사,2,시험,I had a math test.,나는 수학 시험을 봤다.
709,2,text message,명사,2,문자 메시지,"Oh, I have two new text messages.","오, 두 개의 새로운 문자 메시지가 있네."
709,1,Thailand,명사,2,태국,I live in Thailand.,나는 태국에 산다.
709,8,than,전치사,6,~보다,I'm taller than my friend.,나는 내 친구보다 더 키가 크다.
709,1,thank,동사,1,고마워하다,Thank you for your help.,도움 감사합니다.
709,3,that,대명사,5,"저, 저것",Look at that car.,저 차를 봐.
709,2,then,부사,4,그럼,"Then, I'll get these shoes.","그럼, 저는 이 신발로 살게요."
709,8,thin,형용사,3,날씬한,You're so thin.,너 정말 날씬하다.
709,2,thing,명사,2,"것, 물건",My friend is good at making things with paper.,내 친구는 종이로 물건들을 만드는 것을 잘한다.
709,8,think,동사,1,생각하다,I think you're a good student.,나는 네가 좋은 학생이라고 생각해.
709,1,this,대명사,5,"이 사람, 이분",This is my father.,이분은 내 아버지이시다.
709,4,those,대명사,5,that의 복수형,How much are those shoes?,저 신발은 얼마예요?
709,9,throne,명사,2,왕좌,King Jeongjo sat on his throne at the age 25.,정조 왕은 25세의 나이에 왕좌에 앉았다.
709,7,through,전치사,6,~을 통해,Your loud voice is heard through the wall.,너의 시끄러운 목소리가 벽을 통해 들려.
709,6,throw,동사,1,던지다,Can you throw the towel to me?,수건을 나에게 던져 주겠니?
709,6,throw away,숙어/관용어,9,버리다,Are you throwing away the sofa?,너는 그 소파를 지금 버리는 거야?
709,4,ticktock,명사,2,(의성어) 똑딱똑딱,I can't sleep because of the ticktock sound.,나는 똑딱똑딱 소리 때문에 잘 수가 없다.
709,1,time,명사,2,시간,It's time to go to bed.,잘 시간이다.
709,2,tired,형용사,3,피곤한,I'm tired today.,나는 오늘 피곤해.
709,5,to,전치사,6,(한계·범위·기간의 끝을 나타냄) ~까지,I go to school from Monday to Friday.,나는 월요일부터 금요일까지 학교에 간다.
709,1,today,부사,4,오늘,Today is my birthday.,오늘은 내 생일이다.
709,1,together,부사,4,함께,Let's have dinner together.,함께 저녁을 먹자.
709,9,tomorrow,부사,4,내일,What will you do tomorrow?,너는 내일 뭐 할 거야?
709,1,too,부사,4,"~도, 또한","I love you, too.",나도 너를 사랑해.
709,6,tooth,명사,2,이,I broke my tooth today.,나는 오늘 이가 부러졌다.
709,SL,top,명사,2,꼭대기,You can see the night view from the top of the tower.,당신은 타워의 꼭대기에서 야경을 볼 수 있어.
709,2,touch,동사,1,감동시키다,This movie always touches me.,이 영화는 항상 나를 감동시킨다.
709,7,tour,명사,2,여행,We hold campus tours Monday through Friday.,우리는 월요일부터 금요일까지 캠퍼스 투어를 한다.
709,7,tour guide,명사,2,여행 가이드,Our tour guide was kind.,우리의 여행 가이드는 친절했다.
709,6,towel,명사,2,수건,Use my towel.,내 수건 써.
709,8,tower,명사,2,"탑, 타워",N Seoul Tower is very famous in Seoul.,N 서울타워는 서울에서 무척 유명하다.
709,9,traditional,형용사,3,전통의,Gimchi is a traditional Korean dish.,김치는 한국 전통 음식이다.
709,7,train,동사,1,훈련시키다,How did you train your dog?,너는 어떻게 너의 개를 훈련시켰어?
709,7,trainer,명사,2,"교육시키는 사람, 트레이너",Do you want to be an animal trainer?,너는 동물 조련사가 되고 싶니?
709,6,trash bin,명사,2,쓰레기통,The trash bin is full.,쓰레기통이 꽉 찼다.
709,7,travel,"명사, 동사",#N/A,"여행, 여행하다",I want to travel to space someday.,나는 언젠가는 우주로 여행 가고 싶다.
709,5,tree,명사,2,나무,This tree is very old.,이 나무는 아주 오래되었다.
709,1,trip,명사,2,여행,What about a trip to America?,미국 여행은 어때?
709,5,trophy,명사,2,트로피,The best baseball player held the trophy in the air.,최고의 야구 선수가 트로피를 높이 들었다.
709,4,trouble,명사,2,문제,I'm having a trouble with my best friend.,나는 지금 가장 친한 친구와 문제가 있다.
709,2,try,동사,1,시도하다,You can try it again.,너는 그것을 다시 시도할 수 있어.
709,1,turn,명사,2,"차례, 순번",Please wait your turn.,차례를 기다려 주세요.
709,6,turn off,숙어/관용어,9,끄다,"Turn off the music, please.",음악을 좀 꺼 주세요.
709,5,under,전치사,6,아래로,There is a cat under the table.,식탁 아래에 고양이가 있다.
709,6,unplug,동사,1,플러그를 뽑다,I unplug my computer when I am not using it.,나는 컴퓨터를 쓰지 않을 때 플러그를 뽑아 놓는다.
709,8,upset,형용사,3,속상한,I was so upset when I heard the news.,그 소식을 들었을 때 속상했다.
709,6,use,동사,1,사용하다,Use my phone.,내 핸드폰 써.
709,9,vacation,명사,2,방학,Winter vacation is coming.,겨울 방학이 다가오고 있다.
709,3,various,형용사,3,다양한,This painting uses various colors.,이 그림은 다양한 색을 사용한다.
709,2,vegetable,명사,2,채소,Vegetables are good for your health.,채소는 너의 건강에 좋다.
709,1,very,부사,4,"아주, 매주",Very good.,아주 좋아.
709,5,victory,명사,2,승리,We won a victory in the relay.,우리는 릴레이에서 승리를 거두었다.
709,2,video clip,명사,2,"비디오 클립, 동영상",I'll play this video clip. It's so funny.,이 비디오 클립 재생해 볼게. 정말 재밌어.
709,9,village,명사,2,마을,I lived in a small village 10 years ago.,나는 10년 전에 작은 마을에 살았다.
709,4,visit,동사,1,방문하다,I visited my friend's house yesterday.,나는 어제 내 친구 집을 방문했다.
709,5,wag,동사,1,(꼬리를) 흔들다,The fox is wagging its tail.,그 여우는 꼬리를 흔들고 있다.
709,3,wait,동사,1,기다리다,I'll wait for you.,나는 너를 기다릴 거야.
709,3,walk,동사,1,걷다,Let's walk together.,같이 걷자.
709,5,walk,동사,1,산책시키다,I walk my dog after breakfast.,나는 아침 식사 후에 내 개를 산책시킨다.
709,3,wall,명사,2,벽,We'll paint the wall white.,우리는 벽을 흰색으로 칠할 것이다.
709,2,want,동사,1,원하다,I don't want to do this.,나는 이것을 하고 싶지 않아.
709,2,wash,동사,1,씻다,"Wash your hands, first.",우선 손을 씻어.
709,5,wash away,숙어/관용어,9,(물이) ~을 쓸어 가다,Heavy rain washed away everything.,폭우가 모든 것을 쓸어 갔다.
709,2,wash the dishes,숙어/관용어,9,설거지를 하다,I often wash the dishes for my mom.,나는 가끔씩 엄마를 위해 설거지를 한다.
709,2,waste,동사,1,낭비하다,Don't waste your money.,너의 돈을 낭비하지 마.
709,4,watch,명사,2,시계,Stop looking at your watch.,시계 좀 그만 봐.
709,1,watch,동사,1,보다,I like to watch movies on weekends.,나는 주말마다 영화 보는 것을 좋아한다.
709,5,watch out for,숙어/관용어,9,"~을 조심하다, 경계하다",Watch out for cars.,차를 조심해.
709,2,water,동사,1,물을 주다,Can you water the flowers?,꽃에 물을 주겠니?
709,5,wave,명사,2,파도,A great wave hit the ship.,큰 파도가 배를 쳤다.
709,4,way,명사,2,길,Please get out of my way.,길을 비켜 주세요.
709,4,weak,형용사,3,약한,That chair is weak. Don't sit on it.,저 의자는 약해. 거기에 앉지 마.
709,8,wear,동사,1,입다,I don't want to wear this shirt.,나는 이 셔츠 입고 싶지 않아.
709,8,weather,명사,2,날씨,How's the weather today?,오늘 날씨 어때?
709,9,wedding,명사,2,결혼식,We'll have a small wedding.,우리는 조촐한 결혼식을 할 것이다.
709,1,weekend,명사,2,주말,Have a nice weekend.,즐거운 주말 보내세요.
709,8,weight,명사,2,무게,It's 20 grams in weight.,무게가 20그램이다.
709,1,welcome,동사,1,환영하다,Welcome to my house.,우리 집에 오신 것을 환영합니다.
709,1,well,부사,4,잘,My mother speaks English very well.,나의 어머니는 영어를 아주 잘하신다.
709,1,what,대명사,5,무엇,What are you doing?,너는 무엇을 하고 있니?
709,6,when,접속사,7,~할 때,I'm happy when I'm with you.,나는 너랑 함께 있을 때 행복해.
709,1,where,부사,4,어디에,Where are you from?,어디 출신이세요?
709,1,which,대명사,5,어느 것,Which is your bag?,어느 것이 너의 가방이야?
709,2,who,대명사,5,누구,Who is your favorite singer?,네가 가장 좋아하는 가수는 누구이니?
709,2,why,부사,4,"왜, 어째서",Why do you think so?,왜 그렇게 생각해?
709,4,wife,명사,2,"아내, 부인",My teacher has a wife and two children.,나의 선생님은 부인과 두 명의 아이가 있다.
709,5,wild,형용사,3,야생의,We should protect wild animals.,우리는 야생 동물을 보호해야 한다.
709,4,will,동사,1,(조동사) ~일[할] 것이다,I will call you later.,내가 나중에 전화할게.
709,4,win,동사,1,"이기다, (경기에서) 따다 (과거형 won)",Korea won nine gold medals in the Olympics.,한국은 올림픽에서 금메달을 아홉 개 땄다.
709,7,winner,명사,2,우승자,Who is the winner?,우승자는 누구야?
709,4,wisdom,명사,2,지혜,You can learn wisdom from the books.,너는 그 책들에서 지혜를 배울 수 있다.
709,4,wise,형용사,3,현명한,I want to be wise.,나는 현명해지고 싶다.
709,1,with,전치사,6,~에 대해,I'm pleased with the work.,나는 그 일에 만족한다.
709,SL,woman,명사,2,여자,That woman is beautiful.,저 여자는 아름답다.
