fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
They visited ___ temples.,그들은 [[고대의]] 사원을 방문했어요.,ancient,"It is used for things that are very old, like ruins.","아주 오래된 것, 예를 들어 폐허에 대해 말할 때 쓰는 단어예요."
I like tea ___ coffee.,나는 차와 [[그리고]] 커피를 좋아해요.,and,It connects words or phrases.,단어와 구를 연결해요.
"We need pencils, erasers, ___.","우리는 연필, 지우개, [[기타 등등]] 사용해요.",and so on,This phrase adds more similar items in a list.,비슷한 항목들을 더 나열할 때 써요.
They view life with a different ___.,그들은 인생을 다른 [[관점]]으로 봐요.,angle,How can you look at this in another way?,이것을 다르게 바라보면 어떨까요?
He was ___ at his friend.,그는 친구에게 [[화난]] 표정을 지었어요.,angry,How do you feel when someone is mean to you?,누군가 당신에게 못되게 하면 어떤 기분일까요?
This ___ is found in parks.,이 [[동물]]은 공원에 있어요.,animal,It is a living creature seen in a zoo.,동물원에서 볼 수 있는 생명체예요.
The show was ___ and full of life.,공연은 [[활기찬]]하고 생기가 넘쳤어요.,animated,It describes something lively and full of energy.,무엇인가가 생동감 있고 에너지가 넘친다는 뜻이에요.
The ___ movie is fun.,영화는 [[만화로 된]] 재미있어요.,animated,It means made with moving drawings.,움직이는 그림으로 만들어졌다는 뜻이에요.
I watched ___ yesterday.,나는 어제 [[만화 영화]]를 봤어요.,animated movie,It is a film that uses drawings.,그림을 사용한 영화예요.
The movie is full of ______.,영화는 [[생기]]로 가득해요.,animation,It makes pictures move.,그림이 움직이게 해요.
I watch ___ on TV.,나는 TV에서 [[애니메이션]] 봐요.,animation,It is a moving picture made of drawings.,그림들이 움직여서 영상이 돼요.
I watch ____ on weekends.,나는 주말에 [[만화 영화]]를 봐요.,animation movie,It is a film made with drawings or computer graphics.,그림이나 컴퓨터로 만든 영화를 말해요.
The ___ creates funny cartoons.,그 [[애니메이터]]가 만화를 만들어요.,animator,This person makes cartoons for movies.,영화에서 만화를 만드는 사람이에요.
I listened to the ___ today.,나는 오늘 [[공지]]를 들었어요.,announcement,It is a public message that is shared.,모두에게 전하는 공개된 정보예요.
The ___ introduced a new program.,그는 방송에서 [[아나운서]] 역할을 했어요.,announcer,This person speaks on radio or TV.,이 사람은 라디오나 TV에서 말해요.
He felt ___ by the noise.,그는 소음에 [[짜증]]났어요.,annoyed,"When you are bothered, you feel this way.",누군가 때문에 기분이 상하면 느끼는 감정이에요.
I want ___ apple.,나는 [[또 하나의]] 사과를 원해요.,another,It means one more item.,한 개 더라는 뜻이에요.
Please ___ my question.,제 질문에 [[대답]]해주세요.,answer,You do this when you reply to a question.,누군가 질문할 때 이렇게 해요.
I know the ___ to your question.,나는 질문에 대한 [[답]]을 알아요.,answer,What you say when someone asks a question.,누군가 질문할 때 하는 말이에요.
Penguins live in ___.,펭귄들은 [[남극 대륙]]에 살아요.,Antarctica,It is a continent covered in ice and snow.,얼음과 눈으로 뒤덮인 대륙이에요.
I saw an ___ clock.,나는 [[고대의]] 시계를 봤어요.,antique,It describes items that are very old and valuable.,오래되어 소중한 물건을 나타내요.
