fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
The box ___ books.,상자에는 책들이 [[포함]]되어 있어요.,contain,It means to have something inside.,안에 무언가가 있음을 뜻해요.
This bag ___ apples.,이 가방에 [[포함]]된 사과가 있어요.,contain,It means to have something inside.,안에 어떤 것이 있다는 뜻이에요.
The movie will ___ after break.,영화는 쉬는 시간 후에 [[계속]]될 거예요.,continue,It means to keep doing something.,어떤 행동을 멈추지 않고 이어가는 것을 말해요.
They had a ___ last night.,그들은 어젯밤에 [[대화]]했어요.,conversation,"When people speak together, they do this.",사람들이 함께 이야기할 때 하는 행동이에요.
They ___ his idea.,그들은 그의 생각에 [[반대]]했어요.,counter,How do you show that you don't agree?,동의하지 않을 때 어떻게 하나요?
The customer paid at the ___.,손님은 [[계산대]]에서 계산했어요.,counter,It is where you pay for shopping.,쇼핑할 때 돈을 지불하는 곳이에요.
We took the ___ route.,우리는 [[거꾸로]] 길을 택했어요.,counter,It describes doing something in an opposite way.,이것은 정반대 방식으로 하는 것을 말해요.
The vase ___ on the table.,꽃병이 탁자 위에서 [[갈라지]]었어요.,crack,It often means a small split in a hard object.,단단한 물건에 생기는 작은 틈이에요.
She will ___ the egg.,그녀는 달걀을 [[깨]]요.,crack,You break an egg's shell.,달걀 껍데기를 부수는 거예요.
There is a ___ in the wall.,벽에 [[갈라진 금]]이 있어요.,crack,It is a narrow break in a hard surface.,단단한 표면에 생긴 틈이에요.
There was a ___ as it broke.,무언가 부서질 때 [[날카로운 소리]] 들렸어요.,crack,You hear this sound when something breaks.,무언가 부서질 때 들리는 날카로운 소리예요.
A ___ of people was there.,많은 사람들이 모인 [[군중]]이 있었어요.,crowd,It means many people in one place.,한 곳에 많은 사람들이 모여 있는 것을 말해요.
They ___ the new idea.,그들은 새로운 생각을 [[숙고]]해요.,debate,People talk to share different opinions.,사람들이 서로 다른 의견을 나눠요.
I ____ on my friends.,나는 내 친구들에게 [[달려있]] 있어요.,depend,You count on someone for help.,도움이 필요할 때 누군가에게 기대는 거예요.
They ___ on their parents.,그들은 부모님에게 [[의지]]해요.,depend,You need someone's help when you can't do it alone.,혼자 할 수 없을 때 누군가의 도움이 필요해요.
Her ___ on her parents is clear.,그녀는 부모님께 [[의존]]해요.,dependence,It means needing help from someone.,누군가의 도움이 필요할 때 쓰는 말이에요.
She will ___ her option soon.,그녀는 곧 자신의 선택을 [[결정]]할 거예요.,determine,It means to decide something.,어떤 일을 하기로 결정하는 것을 말해요.
