fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
Soldiers did a ___ today.,병사들은 오늘 [[훈련]]했어요.,drill,It is a practice for soldiers.,병사들이 연습하는 활동이에요.
I ___ water daily.,나는 매일 물을 [[마시]]어요.,drink,You take this liquid to quench your thirst.,목이 말랐을 때 하는 행동이에요.
He bought a ___ at lunch.,그는 점심에 [[음료]]를 샀어요.,drink,It is a liquid you consume to quench thirst.,갈증을 해소하기 위해 마시는 액체예요.
This water is ______.,이 물은 [[마실 수 있는]] 물이에요.,drinkable,It describes water that is safe to drink.,물을 안전하게 마실 수 있음을 나타내요.
I will ___ my car.,나는 내 차를 [[추진]]할 거예요.,drive,You use it to make a car move.,이것은 차를 움직이게 할 때 사용해요.
I ___ to work every day.,나는 매일 회사에 [[운전]]해요.,drive,You use this word to control a car.,이 단어는 차를 조종할 때 사용해요.
I ___ to work.,나는 매일 차를 [[운전]]해요.,drive,You use it to control a car.,차를 조종할 때 사용하는 거예요.
They had a ___ for food.,그들은 음식 모금을 위한 [[캠페인]]을 했어요.,drive,This is an organized event to raise funds.,돈을 모으기 위해 계획된 행사예요.
Waiting in line can ___.,줄 서는 게 사람을 [[미치]]게 해요.,drive ~ crazy,This phrase makes someone feel very upset.,이 표현은 누군가를 아주 화나게 만들어요.
The engine ___ed a dull sound.,엔진이 [[단조로운]] 소리를 냈어요.,drone,"It means making a continuous, boring sound.","끊임없이, 지루하게 소리가 나는 것을 말해요."
He is a ___.,그 남자는 [[게으름뱅이]]예요.,drone,He does very little work.,일을 거의 안 해요.
I saw a ___ near my house.,나는 내 집 근처에서 [[드론]]을 봤어요.,drone,It is a flying machine that works by itself.,스스로 날며 작동하는 비행 기계예요.
The ball will ___.,공이 [[떨어지]]어요.,drop,It means to fall to the ground.,뭔가가 땅으로 가도록 해요.
I will ___ my bad habit.,나는 나쁜 습관을 [[그만두다]]했어요.,drop,You do this when you decide to stop an activity.,무언가를 그만두기로 결정할 때 하는 행동이에요.
Don't ___ your keys.,열쇠를 [[떨어뜨리]]지 마세요.,drop,It is the action when you lose grip of an object and it goes down.,물건을 잡지 못해 아래로 내려가는 행동이에요.
He must ___ behind the wall.,그는 벽 뒤로 [[자세를 낮추다]] 해요.,drop,It starts with 'd'!,'d'로 시작하는 단어예요!
I see a ___ of water.,저는 물에서 [[방울]] 봐요.,drop,It is a small and round piece of water.,작고 둥근 물의 한 조각이에요.
Please ___ at my house.,제 집에 [[들르다]]세요.,drop by,"Sometimes, you quickly visit a friend.","때때로, 친구를 잠깐 방문해요."
She visits the ___ for pills.,그녀는 알약을 사기 위해 [[약국]]에 가요.,drugstore,It's a place for buying medicine.,약을 사는 곳이에요.
She taps the ___ during the parade.,그녀는 퍼레이드에서 [[드럼]]을 쳤어요.,drum,You hit this instrument to keep a beat.,비트를 맞추기 위해 이 악기를 쳐요.
The drummer holds the ______.,드러머는 [[드럼 채]]를 잡아요.,drumstick,It is used to hit a drum.,드럼을 칠 때 쓰는 막대예요.
My skin feels ___ in winter.,내 피부는 겨울에 [[건조한]] 느낌이 들어요.,dry,It means there is no water.,물이 없다는 뜻이에요.
The towel is very ___.,수건은 매우 [[마른]]예요.,dry,It means not wet and lacks water.,물이 없는 상태를 말해요.
The weather is ___.,날씨가 [[무미건조]]해요.,dry,It means not wet.,물기가 없다는 뜻이에요.
The ___ swims in the pond.,연못에서 헤엄치는 [[오리]]예요.,duck,It is a water bird that quacks.,물을 좋아하고 꽥꽥거리는 새예요.
School closed ___ storm.,폭풍 [[때문]]에 학교가 문을 닫았어요.,due to,It tells why something happened.,왜 어떤 일이 일어났는지 말해줘요.
Beetles roll ___.,딱정벌레는 [[배설물]]을 굴려요.,dung,It is the waste produced by animals.,동물들이 생산하는 노폐물이에요.
She danced ___ the party.,그녀는 파티 [[동안]] 춤췄어요.,during,It shows the time when something happens.,어떤 일이 일어나는 시간을 나타내요.
We visited a ___ cafe.,우리는 [[네덜란드의]] 카페를 방문했어요.,Dutch,It means from a country famous for tulips.,튤립으로 유명한 나라에서 온 것을 뜻해요.
He saw a ___ in the village.,그는 마을에서 [[난쟁이]]를 봤어요.,dwarf,It is a small mythical person in fairy tales.,동화에서 나오는 작은 사람이에요.
The ___ ruled the kingdom.,그 [[왕조]]는 나라를 다스렸어요.,dynasty,It is a long line of rulers from the same family.,한 집안이 오랫동안 나라를 다스친 예에요.
They help ___ with homework.,그들은 숙제를 할 때 [[서로]] 도와요.,each other,This word is used for actions done mutually by two people.,두 사람이 서로 행동할 때 쓰는 단어예요.
They are ___ for the picnic.,그들은 소풍을 위해 [[열렬한]] 마음이에요.,eager,How do you feel when you cannot wait for ice cream?,아이스크림을 기다릴 때 기분이 어떨까요?
The ___ soars high.,그 [[독수리]] 높이 날아요.,eagle,It is a bird with sharp eyes that flies so high.,이 새는 날카로운 눈으로 높이 날아요.
I use my ___ to hear.,나는 [[귀]]로 소리를 들어요.,ear,It is on your head and helps you to hear.,이것은 머리에 있어서 소리를 듣게 해줘요.
She arrived ___ at school.,그녀는 학교에 [[일찍]] 도착했어요.,early,It means before the usual time.,보통 때보다 전에 하는 것을 말해요.
She is an ___ who likes new things.,그녀는 새로운 제품의 사용을 먼저 해보는 [[얼리어답터]]예요.,early adopter,This person tries new products first.,이 사람은 새로운 물건을 제일 먼저 사용해요.
