fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
The team decided to ______ immediately.,팀은 즉시 [[행동을 옮기다]] 하기로 결정했어요.,take action,It means to start doing something now.,지금 바로 무언가를 시작한다는 뜻이에요.
We need to ______ now.,우리는 지금 [[조치]]해야 해요.,take action,You do something to fix a problem.,문제를 고치기 위해 무언가를 하는 거예요.
I ____ the sale items.,나는 할인 상품을 [[이용]]했어요.,take advantage of,It means to use something for your benefit.,이익을 위해 무엇을 사용하는 것을 말해요.
He will ___ the trash.,그는 쓰레기를 [[없애다]] 거예요.,take away,It means to remove something.,무언가를 없애는 뜻이에요.
The taxi driver will ___ us.,택시 기사가 우리를 [[데리고 떠나다]]했어요.,take away,It means to leave with someone.,누군가와 함께 떠난다는 뜻이에요.
I want ____ my old toy.,나는 내 오래된 장난감을 [[되찾]]고 싶어요.,take back,It means to recover something you lost.,잃어버린 것을 다시 얻는 뜻이에요.
I need to ______ my comment.,나는 내 말을 [[취소]]할게요.,take back,It is used when you cancel your earlier words.,앞서 한 말을 취소할 때 쓰는 단어예요.
Anna will ___ her plants.,안나는 식물을 [[돌봐]]요.,take care of,You help someone by making sure they stay safe.,누군가가 안전하도록 챙겨주는 거예요.
She will ___ her dog.,그녀는 개를 [[돌보다]] 거예요.,take care of,You help someone by making sure they are okay.,누군가가 괜찮은지 확인하며 도와주는 것을 말해요.
Please ___ your shoes.,신발을 [[떼다]]주세요.,take off,"It means to remove an item, like shoes.",신발처럼 물건을 벗는 것을 말해요.
They ___ five dollars off.,그들은 다섯 달러를 [[깎다]]했어요.,take off,It means to subtract money from a price.,가격에서 돈을 빼는 것을 말해요.
I ___ my coat when I come in.,나는 집에 들어오자 코트를 [[벗]]었어요.,take off,It is what you do to clothes when you enter a building.,건물에 들어갈 때 옷을 벗는 행동이에요.
I will ___ this afternoon.,나는 오늘 오후에 [[쉬]]할 거예요.,take off,How do you feel when you are not working?,일하지 않을 때 어떤 기분이 드나요?
The plane ___ at the airport.,비행기는 공항에서 [[이륙]]해요.,take off,It means when a plane leaves the ground.,비행기가 땅을 떠나 날아요.
"After problems, they ___ the show.","문제가 생겨서, 그들은 [[중단]]했어요.",take off,It describes when a show stops suddenly.,공연이 갑자기 멈출 때 쓰는 표현이에요.
"At dinner, everyone ___ of food.","저녁 때, 모두가 음식에서 [[자기 몫을 차지하다]]해요.",take one's share,It means to get what is yours.,당신이 받아야 할 것을 받는다는 뜻이에요.
I will ___ the trash.,나는 쓰레기를 [[떼어내]]요.,take out,You remove something from a container.,물건을 안에서 빼내는 행동이에요.
I will ___ my brother today.,나는 오늘 내 동생을 [[데리고 가]]요.,take out,You go somewhere with someone.,누군가와 함께 어딘가로 가는 거예요.
Please ___ the trash.,쓰레기를 [[꺼내]] 주세요.,take out,You remove something from a container.,어떤 것을 용기에서 빼내요.
I ___ the trash.,나는 쓰레기를 [[가지고 나가]]요.,take out,It means to remove or carry something from inside to outside.,안에서 밖으로 물건을 옮기는 뜻이에요.
I will ___ dinner tonight.,나는 오늘 저녁에 [[포장]]했어요.,take out,This phrase is used when ordering food to go.,음식을 가져갈 때 쓰는 표현이에요.
I want to ______ the race.,나는 경주에 [[참가]]해요.,take part in,You join activities with others.,다른 사람들과 함께 참여할 때 쓰는 말이에요.
The event will ___ soon.,행사가 곧 [[발생]]해요.,take place,It shows when an event happens.,어떤 일이 일어날 때 사용해요.
The party will ___ soon.,파티가 곧 [[열리]]어요.,take place,It means an event happens.,어떤 일이 일어난다는 뜻이에요.
My friend does ___ in arguments.,내 친구는 논쟁에서 [[편을 들다]]했어요.,take sides,You choose to support someone in a conflict.,갈등 상황에서 누군가를 지지할 때 쓰는 표현이에요.
I will ___ after my class.,나는 수업 후에 [[시간 내다]] 해요.,take time out,"When you stop work to rest, you do this.",일을 멈추고 쉬기 위해 하는 행동이에요.
Friends ___ in the game.,친구들이 [[교대]]하며 게임해요.,take turns,You do this when everyone gets a turn.,모두에게 차례가 오도록 할 때 쓰는 말이에요.
They ___ during the game.,그들은 게임 중에 [[방향을 바꾸다]]해요.,take turns,Rearrange these letters!: U T A N S T E R K,다음 글자들을 재배열 해보세요!: U T A N S T E R K
She has a ______ for painting.,그녀는 그림에 [[재능]]이 있어요.,talent,It means you are naturally good at something.,자연적으로 뭔가를 잘하는 능력이에요.
He has ___ for music.,그는 음악에 대한 [[재능]]이 있어요.,talent,It describes someone who is naturally good at an activity.,어떤 활동에 타고난 능력이 있는 사람을 말해요.
They watched the ___ during school assembly.,학생들이 학교 모임에서 [[장기자랑]]을 봤어요.,talent show,It is a contest where people perform skills.,사람들이 재능을 보여주는 경연이에요.
The artist is ___ in music.,그 예술가는 음악에 [[재능]] 있어요.,talented,It describes a person who shows natural skills.,자연스러운 능력이 있는 사람을 말해요.
They ___ on the phone.,그들은 전화로 [[말]]했어요.,talk,You use this word when people share ideas by speaking.,사람들이 목소리로 의견을 나눌 때 사용하는 단어예요.
The boy is very ___.,그 소년은 매우 [[수다스런]].,talkative,A person who speaks a lot.,말이 많은 사람을 설명해요.
The tower is ___.,이 탑은 [[키가 큰]]다.,tall,It means having a big height.,높이가 크다는 뜻이에요.
She will ___ the interview.,그녀는 인터뷰를 [[녹음]]해요.,tape,You use a machine to save sounds.,소리를 저장하기 위해 기계를 사용해요.
She uses ___ to fix pictures.,그녀는 사진을 고정하기 위해 [[테이프]]를 사용해요.,tape,You use it to stick items together.,이것은 물건들을 서로 붙이는 데 쓰여요.
She used ___ to seal the envelope.,그녀는 봉투를 봉하기 위해 [[테이프]]를 사용했어요.,tape,You use this to stick things together.,물건들을 붙일 때 사용하는 거예요.
The boss will ___ the team.,사장님은 팀을 [[혹사시키]]실 거예요.,task,It means to give work to someone.,누군가에게 일을 주는 것을 말해요.
Finish the ___ today.,오늘 [[업무]]를 끝내세요.,task,It is something you need to complete.,완료해야 하는 일입니다.
I want to ___ the soup.,나는 스프를 [[맛]]보고 싶어요.,taste,"When you try food, you know its flavor.",음식을 먹어보고 맛을 알 수 있어요.
The food has a good ___.,음식은 좋은 [[미각]]을 가지고 있어요.,taste,Rearrange these letters!: S T A T E,다음 글자들을 재배열 해보세요!: S T A T E
She has a ___ for art.,그녀는 예술에 대한 [[취향]]이 있어요.,taste,It shows what you like.,네가 좋아하는 것을 나타내요.
His ___ shapes his choices.,그의 [[취미]]가 선택을 좌우해요.,taste,It is what you enjoy doing.,네가 좋아하는 일을 뜻해요.
This soup is ___.,이 수프는 [[맛없는]].,tasteless,It means food with no flavor.,어떤 음식이 맛이 없다는 뜻이에요.
The cake is ___.,케이크는 [[맛 좋은]].,tasty,This word describes food that is very good.,이 단어는 아주 맛있는 음식을 뜻해요.
The teacher ___ students.,선생님은 학생들을 [[가르치]]어요.,teach,What does a teacher do to help students learn?,선생님은 학생들이 배우도록 도와줘요.
The ___ helps kids learn.,[[선생님]]은 아이들을 가르쳐요.,teacher,This person works at a school.,이 사람은 학교에서 일해요.
Our ___ won the match.,우리 [[팀]]이 경기에서 이겼어요.,team,A group that works together.,함께 일하는 사람들의 모임을 말해요.
They will ___ tomorrow.,그들은 내일 [[협동]]할 거예요.,team up,When people join forces for one goal.,사람들이 하나의 목표를 위해 함께하는 것을 말해요.
My ___ helped in the game.,내 [[팀 동료]]가 경기에서 도왔어요.,teammate,Someone who plays with you in a game.,같이 경기하는 친구예요.
A good ___ helps everyone succeed.,좋은 [[팀워크]]가 모두가 성공하게 해요.,teamwork,"When people work well together, it's called this.",사람들이 함께 잘 일할 때 쓰는 말이에요.
The ___ listens to pop music.,그 [[10대 청소년]]은 팝 음악을 들어요.,teen,It describes a young person between child and adult.,어린이와 어른 사이의 젊은 사람을 말해요.
The ___ goes to school.,그 [[십대]]는 학교에 가요.,teenager,It describes someone who is not a child but not yet an adult.,어린이는 아니지만 어른도 아닌 사람을 말해요.
I saw stars with a ____. ,나는 별을 [[망원경]]으로 봤어요.,telescope,You use this to see far objects.,멀리 있는 물건을 보기 위해 사용해요.
I ___ a secret.,나는 친구에게 비밀을 [[말하다]]했어요.,tell,What do you do when you share a story?,이야기를 친구에게 전할 때 하는 행동이에요.
She can ___ two colors.,그녀는 두 색을 [[구분]]해요.,tell,You use it to show differences between items.,사물의 차이를 보여줄 때 쓰는 단어예요.
Please ___ the news.,엄마가 소식을 [[알려주]]었어요.,tell,You use this word when you share information.,누군가에게 정보를 전할 때 쓰는 단어예요.
She might ____ about her age.,그녀는 자신의 나이에 대해 [[거짓말]]했어요.,tell a lie,This means not saying what is true.,사실이 아닌 것을 말할 때 해요.
I can't ___ two colors.,나는 두 색상의 [[차이를 분별]] 못해요.,tell the difference,When you check if two things are not the same.,두 가지가 다르다는 것을 확인하는 거예요.
She will ___ her anger.,그녀는 분노를 [[누그러뜨리다]] 해요.,temper,It means to make something less strong.,어떤 것을 덜 강하게 만드는 것을 말해요.
He lost his _____ quickly.,그는 저녁 식사 중에 그의 [[성질]]을 잃었어요.,temper,It describes someone's mood when angry.,누군가 화났을 때 보이는 기분을 말해요.
We visited the ___ on our trip.,우리는 여행 중에 [[사원]]에 갔어요.,temple,It is a building where people pray.,사람들이 기도하는 건물이에요.
They ____ buy new shoes.,그들은 새 신발을 사는 [[경향]] 있어요.,tend to,It shows that someone usually does something.,누군가가 보통 하는 행동을 나타내요.
They pitched a ___ for camping.,그들은 캠핑을 위해 [[텐트]]를 설치했어요.,tent,It is a portable shelter used for camping.,캠핑할 때 쓰는 이동식 집이에요.
They dined on the ___.,그들은 [[테라스]]에서 식사했어요.,terrace,It is a flat area outside a house for relaxing.,집 밖에 있는 평평한 공간에서 쉬는 곳이에요.
They walked on the ___.,그들은 [[계단식 밭]]을 걸었어요.,terrace,Rearrange these letters!: R A T E E C R,다음 글자들을 재배열 해보세요!: R A T E E C R
The meal was ___.,식사는 [[굉장]]했어요.,terrific,How would you describe a very good meal?,정말 맛있는 식사를 본 후에 쓸 수 있는 말이에요.
The show was ___.,공연은 [[훌륭한]]이었어요.,terrific,It describes something very good or amazing.,아주 좋거나 멋진 것을 나타내요.
I will ___ the new app.,나는 새 앱을 [[검사]]할 거예요.,test,It is done to check if things work.,물건이 잘 작동하는지 확인할 때 해요.
I take ___ every morning.,나는 매일 아침 [[시험]] 봐요.,test,You take this to see what you know.,배운 것을 확인하는 시험이에요.
