fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
Water will ___ at 100 degrees.,물이 100도에서 [[끓]]어요.,boil,It describes when water becomes very hot and bubbles form.,물이 아주 뜨거워져서 거품이 생기는 과정을 말해요.
I ___ water quickly.,나는 물을 빠르게 [[끓]]었어요.,boil,"When water gets very hot, it produces bubbles.",물이 아주 뜨거워지면 거품이 생겨요.
The ball will ___ on the floor.,공이 바닥에서 [[튀]]어요.,bounce,What happens when a ball jumps off the ground?,공이 땅에 닿고 다시 올라가는 현상을 생각해보세요.
Kids ___ on the trampoline.,아이들이 트램펄린 위에서 [[흔들거리]]했어요.,bounce,You jump up and down on a ball.,공 위에서 뛰면서 위아래로 움직여요.
The light ___ off the mirror.,빛이 거울에서 [[산란]]해요.,bounce,It goes up after hitting a surface.,뭔가에 닿으면 다시 튕겨 나와요.
The ball will ___ on the ground.,공이 바닥에서 [[튕기다]]어요.,bounce,It is what happens when a ball hits the ground and goes up again.,공이 땅에 닿고 다시 올라갈 때예요.
The ball had a ___.,공에 [[활력]]이 있었어요.,bounce,You see it when a ball jumps off the ground.,공이 바닥에서 튀어 오를 때 나타나는 현상이에요.
I use a ___ for my soup.,나는 수프를 먹을 때 [[사발]]을 사용해요.,bowl,It is a round container for food.,음식을 담는 둥근 용기예요.
She served soup in the ____.,그녀는 수프를 [[그릇]]에 담았어요.,bowl,It holds food for eating.,음식을 담는 데 사용하는 것이에요.
Your ___ controls all your thoughts.,너의 [[뇌]]는 네 생각을 통제해요.,brain,It is in your head and helps you think.,머리 속에 있어 생각을 도와줘요.
The tree has a ___.,나무에 [[가지]]가 있어요.,branch,It is a part of a tree.,나무의 한 부분이에요.
The ______ is near the office.,그 회사의 [[지사]]가 근처에 있어요.,branch,"It is a company office, not the main one.",회사의 본사가 아닌 한 사무실이에요.
The bird is in ___.,새는 [[새장]] 안에 있어요.,cage,It is something used to keep animals in one place.,동물을 한곳에 모으기 위해 사용해요.
He will ___ the worried child.,그는 걱정하는 아이를 [[진정]]했어요.,calm,You help someone feel less upset.,누군가의 마음을 편하게 만들어요.
She remained ___ during the storm.,그녀는 폭풍 속에서도 [[고요]]했어요.,calm,When you feel peaceful and relaxed.,마음이 평화롭고 편할 때 느껴요.
The water looks ___ today.,오늘 물이 [[침착]]해 보여요.,calm,It means relaxed and quiet.,이 단어는 조용하고 평화로운 상태를 말해요.
They visited the ___.,그들은 [[수도]]를 방문했어요.,capital,This is the main city of a country.,이것은 나라의 가장 중요한 도시예요.
He used his ___ for the shop.,그는 가게를 열기 위해 자신의 [[자본]]을 사용했어요.,capital,It is the money you use to start a business.,사업을 시작하는 데 쓰는 돈이에요.
My name starts with a ___ letter.,내 이름은 [[대문자]]로 시작해요.,capital,This letter is big and starts names.,"이 글자는 크고, 이름의 시작이에요."
The country has ___ punishment laws.,그 나라는 [[사형의]] 법이 있어요.,capital,It is used when talking about laws that give the death penalty.,이 형용사는 사람에게 죽음의 벌을 줄 때 쓰여요.
The ___ steers the ship.,배를 이끄는 [[대위]]예요.,captain,This person leads a ship.,이 사람은 배를 이끌어요.
The ___ leads the ship.,그 [[선장]]이 배를 이끌어요.,captain,He is in charge of the boat.,배를 책임지는 사람이에요.
She changed her ___ recently.,그녀는 최근에 [[직업]]을 바꿨어요.,career,"It is what you do as a job, long term.",오랫동안 종사하는 일이에요.
His ______ is in banking.,그의 [[직업]]은 은행업이에요.,career,It means the work you do.,네가 하는 일을 의미해요.
He planned his ___ wisely.,그는 [[진로]]를 신중히 계획했어요.,career,It is the work path you choose.,자신이 선택하는 일의 길이에요.
I vacuum the ___ today.,나는 오늘 [[카펫]]를 청소했어요.,carpet,It covers the floor in a room.,방의 바닥을 덮는 거예요.
She visited a grand ___.,그녀는 큰 [[성]]을 봤어요.,castle,A castle is a large building where kings live.,왕들이 사는 큰 건물이에요.
Bad weather can ____ problems.,나쁜 날씨는 [[야기시키다]] 문제를 만들어요.,cause,It makes something happen.,무엇인가를 일으키게 한다는 뜻이에요.
This noise ___ sleep problems.,이 소음이 [[야기]] 수면 문제예요.,cause,It makes something happen.,어떤 일이 일어나게 해요.
They supported the ___ for change.,그들은 변화를 위한 [[대의명분]]을 지지했어요.,cause,It is the reason why people join a movement.,사람들이 운동에 참여하는 이유에요.
I switched the ____ on TV.,나는 TV에서 [[채널]] 바꿨어요.,channel,You select it on your remote to watch different shows.,TV리모컨으로 눌러서 다른 프로그램들을 봐요.
