fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
He learned to ___ a bus.,그는 버스를 [[운전]]해요.,drive,You control a car on the road.,길에서 자동차를 조절해요.
They organized a ___ for water.,그들은 물을 위해 [[캠페인]]을 조직했어요.,drive,It is a planned effort by a group.,여러 사람이 목표를 위해 함께 노력하는 활동이에요.
Traffic can ___ people.,교통 체증은 사람들을 [[미치게]] 해요.,drive ~ crazy,It makes someone feel very annoyed.,어떤 것이 사람을 매우 짜증나게 만들어요.
The engine ___s all night.,엔진이 [[단조로운 소리]]를 내요.,drone,"It makes a low, continuous sound.",낮고 계속되는 소리를 내요.
He is a ______.,그는 [[게으름뱅이]]이다.,drone,This word means someone who does not work hard.,일을 열심히 하지 않는 사람을 나타내요.
The ____ flies over the park.,그 공원 위를 날아가는 [[드론]]이 있어요.,drone,This flying machine has no pilot.,조종사가 없는 비행기예요.
The apple will ___ from the tree.,사과가 나무에서 [[떨어지]]요.,drop,What happens when you let something fall?,무언가를 놓으면 어떻게 되나요?
She will ___ out tomorrow.,그녀는 내일 [[그만두]]할 거예요.,drop,It means to quit or stop an activity.,어떤 활동을 그만두거나 멈출 때 쓰는 단어예요.
Don't ___ your phone.,핸드폰을 [[떨어뜨리]]지 마세요.,drop,It happens when something falls from your hand.,손에서 물건이 떨어질 때 일어나는 일이에요.
You must ___ when you see danger.,위험을 보면 몸을 [[엎드리]]세요.,drop,"When you feel scared, you quickly lower your body. What is it called?",무서울 때 몸을 빨리 낮추는 행동이에요. 무엇일까요?
A ___ is on the leaf.,잎 위에 [[방울]] 있어요.,drop,It is a small bit of water.,작은 물이 조금 있어요.
I will ___ your house.,나는 네 집에 [[들르]]려고 해요.,drop by,Rearrange these letters!: B Y D O R P,다음 글자들을 재배열 해보세요!: B Y D O R P
I visit the ___ for medicine.,나는 매일 [[약국]]에 가요.,drugstore,It is a shop to buy medicine when you feel unwell.,몸이 아플 때 약을 사는 곳이에요.
She plays the ___ in a band.,그녀는 밴드에서 [[드럼]]을 연주해요.,drum,You hit this instrument with a stick.,이 악기는 막대로 쳐요.
He holds a ______ to hit drums.,그는 드럼 치기에 [[드럼 채]]를 써요.,drumstick,You hold it to play the drums.,이것을 손에 쥐고 드럼을 쳐요.
The towel is ___.,수건은 [[건조]]해요.,dry,It describes something that is not wet.,물기가 없는 상태를 말해요.
The cake is ___.,케이크는 [[마른]]이에요.,dry,It is not wet.,물이 없는 상태예요.
Her humor is ___.,그녀의 유머는 [[무미건조]]해요.,dry,It means not having any water.,물이 전혀 없는 것을 말해요.
I see a ___ in the pond.,나는 연못에서 [[오리]]를 봐요.,duck,It is a bird that swims in water.,물에서 헤엄치는 새에요.
He missed work ___ bad weather.,그는 나쁜 날씨 [[때문]]에 출근하지 못했어요.,due to,It shows the reason for something.,어떤 행동의 이유를 말해요.
The cow produced ___.,소는 [[배설물]]를 만들었어요.,dung,It is waste left by a farm animal.,농장 동물이 남긴 찌꺼기에요.
I read ___ the bus ride.,나는 버스 타는 [[동안]] 책을 읽었어요.,during,It starts with 'd'!,d로 시작하는 단어예요!
She drinks ___ milk every morning.,그녀는 [[네덜란드의]] 우유를 매일 마셔요.,Dutch,It describes people or things from a European country.,유럽의 한 나라에서 온 사람이나 사물을 말해요.
The ___ lives in a story.,이야기 속에 [[난쟁이]]가 있어요.,dwarf,It is a small mythical character.,작은 신화 속 인물이예요.
The ___ ruled the country for years.,옛 [[왕조]]는 나라를 다스렸어요.,dynasty,It is a family that rules a country for many years.,한 가족이 오랫동안 나라를 다스리는 것을 말해요.
They help ___.,그들은 [[서로]] 돕습니다.,each other,It describes a situation where two people give mutual help.,두 사람 간에 도움을 주고받을 때 쓰는 말이에요.
Tom is ___ for the trip.,톰은 여행을 위해 [[열렬한]] 마음이에요.,eager,It means you really want to do something.,무언가를 정말 하고 싶어하는 기분이에요.
The ___ flies in the sky.,하늘에서 날아다니는 [[독수리]]가 보여요.,eagle,It is a large bird with broad wings.,크고 넓은 날개를 가진 새예요.
He uses his ___ to listen.,그는 소리를 듣기 위해 [[귀]]를 사용해요.,ear,This helps you to hear sounds.,소리를 듣는 데 이것이 도움돼요.
I woke up ___.,나는 [[일찍]] 일어났어요.,early,It means before the usual time.,보통보다 앞서라는 뜻이에요.
My friend is an ___.,친구는 [[얼리어답터]]이에요.,early adopter,They are the first to try new products.,이 사람은 신제품을 가장 먼저 사용해요.
